"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
2.389 GHz,8.705
2.390 GHz,8.708
2.390 GHz,8.712
2.390 GHz,8.715
2.390 GHz,8.719
2.391 GHz,8.722
2.391 GHz,8.725
2.391 GHz,8.729
2.392 GHz,8.732
2.392 GHz,8.735
2.392 GHz,8.739
2.392 GHz,8.742
2.393 GHz,8.746
2.393 GHz,8.749
2.393 GHz,8.752
2.394 GHz,8.756
2.394 GHz,8.759
2.394 GHz,8.763
2.394 GHz,8.766
2.395 GHz,8.770
2.395 GHz,8.773
2.395 GHz,8.776
2.396 GHz,8.780
2.396 GHz,8.783
2.396 GHz,8.787
2.396 GHz,8.790
2.397 GHz,8.793
2.397 GHz,8.797
2.397 GHz,8.800
2.398 GHz,8.804
2.398 GHz,8.807
2.398 GHz,8.811
2.398 GHz,8.814
2.399 GHz,8.817
2.399 GHz,8.821
2.399 GHz,8.824
2.400 GHz,8.828
2.400 GHz,8.831
2.400 GHz,8.834
2.400 GHz,8.838
2.401 GHz,8.841
2.401 GHz,8.844
2.401 GHz,8.848
2.401 GHz,8.851
2.402 GHz,8.855
2.402 GHz,8.858
2.402 GHz,8.861
2.403 GHz,8.865
2.403 GHz,8.868
2.403 GHz,8.871
2.403 GHz,8.875
2.404 GHz,8.878
2.404 GHz,8.881
2.404 GHz,8.885
2.405 GHz,8.888
2.405 GHz,8.891
2.405 GHz,8.895
2.405 GHz,8.898
2.406 GHz,8.901
2.406 GHz,8.905
2.406 GHz,8.908
2.407 GHz,8.911
2.407 GHz,8.915
2.407 GHz,8.918
2.407 GHz,8.922
2.408 GHz,8.925
2.408 GHz,8.928
2.408 GHz,8.932
2.409 GHz,8.935
2.409 GHz,8.938
2.409 GHz,8.942
2.409 GHz,8.945
2.410 GHz,8.949
2.410 GHz,8.952
2.410 GHz,8.956
2.410 GHz,8.959
2.411 GHz,8.963
2.411 GHz,8.966
2.411 GHz,8.970
2.412 GHz,8.974
2.412 GHz,8.977
2.412 GHz,8.981
2.412 GHz,8.985
2.413 GHz,8.988
2.413 GHz,8.992
2.413 GHz,8.996
2.414 GHz,9.000
2.414 GHz,9.003
2.414 GHz,9.007
2.414 GHz,9.011
2.415 GHz,9.014
2.415 GHz,9.018
2.415 GHz,9.022
2.416 GHz,9.025
2.416 GHz,9.029
2.416 GHz,9.033
2.416 GHz,9.036
2.417 GHz,9.040
2.417 GHz,9.044
2.417 GHz,9.047
2.417 GHz,9.051
2.418 GHz,9.055
2.418 GHz,9.058
2.418 GHz,9.062
2.419 GHz,9.066
2.419 GHz,9.070
2.419 GHz,9.073
2.419 GHz,9.077
2.420 GHz,9.081
2.420 GHz,9.084
2.420 GHz,9.088
2.421 GHz,9.091
2.421 GHz,9.095
2.421 GHz,9.098
2.421 GHz,9.101
2.422 GHz,9.105
2.422 GHz,9.108
2.422 GHz,9.112
2.423 GHz,9.115
2.423 GHz,9.118
2.423 GHz,9.122
2.423 GHz,9.125
2.424 GHz,9.129
2.424 GHz,9.132
2.424 GHz,9.136
2.425 GHz,9.139
2.425 GHz,9.142
2.425 GHz,9.146
2.425 GHz,9.149
2.426 GHz,9.153
2.426 GHz,9.156
2.426 GHz,9.160
2.426 GHz,9.163
2.427 GHz,9.166
2.427 GHz,9.170
2.427 GHz,9.173
2.428 GHz,9.177
2.428 GHz,9.180
2.428 GHz,9.184
2.428 GHz,9.187
2.429 GHz,9.191
2.429 GHz,9.194
2.429 GHz,9.197
2.430 GHz,9.201
2.430 GHz,9.204
2.430 GHz,9.208
2.430 GHz,9.211
2.431 GHz,9.215
2.431 GHz,9.219
2.431 GHz,9.222
2.432 GHz,9.226
2.432 GHz,9.229
2.432 GHz,9.233
2.432 GHz,9.237
2.433 GHz,9.240
2.433 GHz,9.244
2.433 GHz,9.247
2.434 GHz,9.251
2.434 GHz,9.254
2.434 GHz,9.258
2.434 GHz,9.262
2.435 GHz,9.265
2.435 GHz,9.269
2.435 GHz,9.272
2.436 GHz,9.276
2.436 GHz,9.280
2.436 GHz,9.283
2.436 GHz,9.287
2.437 GHz,9.290
2.437 GHz,9.294
2.437 GHz,9.298
2.437 GHz,9.301
2.438 GHz,9.305
2.438 GHz,9.309
2.438 GHz,9.312
2.439 GHz,9.316
2.439 GHz,9.319
2.439 GHz,9.323
2.439 GHz,9.327
2.440 GHz,9.330
2.440 GHz,9.334
2.440 GHz,9.338
2.441 GHz,9.342
2.441 GHz,9.346
2.441 GHz,9.350
2.441 GHz,9.354
2.442 GHz,9.358
2.442 GHz,9.362
2.442 GHz,9.366
2.443 GHz,9.370
2.443 GHz,9.374
2.443 GHz,9.378
2.443 GHz,9.382
2.444 GHz,9.386
2.444 GHz,9.390
2.444 GHz,9.394
2.445 GHz,9.398
2.445 GHz,9.402
2.445 GHz,9.406
2.445 GHz,9.410
2.446 GHz,9.414
2.446 GHz,9.418
2.446 GHz,9.422
2.446 GHz,9.426
2.447 GHz,9.430
2.447 GHz,9.434
2.447 GHz,9.438
2.448 GHz,9.442
2.448 GHz,9.446
2.448 GHz,9.450
2.448 GHz,9.454
2.449 GHz,9.458
2.449 GHz,9.462
2.449 GHz,9.466
2.450 GHz,9.470
2.450 GHz,9.474
2.450 GHz,9.478
2.450 GHz,9.481
2.451 GHz,9.485
2.451 GHz,9.489
2.451 GHz,9.493
2.452 GHz,9.496
2.452 GHz,9.500
2.452 GHz,9.504
2.452 GHz,9.508
2.453 GHz,9.511
2.453 GHz,9.515
2.453 GHz,9.519
2.454 GHz,9.522
2.454 GHz,9.526
2.454 GHz,9.530
2.454 GHz,9.534
2.455 GHz,9.537
2.455 GHz,9.541
2.455 GHz,9.545
2.455 GHz,9.549
2.456 GHz,9.552
2.456 GHz,9.556
2.456 GHz,9.560
2.457 GHz,9.564
2.457 GHz,9.567
2.457 GHz,9.571
2.457 GHz,9.575
2.458 GHz,9.579
2.458 GHz,9.582
2.458 GHz,9.586
2.459 GHz,9.590
2.459 GHz,9.594
2.459 GHz,9.597
2.459 GHz,9.601
2.460 GHz,9.605
2.460 GHz,9.609
2.460 GHz,9.612
2.461 GHz,9.616
2.461 GHz,9.619
2.461 GHz,9.623
2.461 GHz,9.626
2.462 GHz,9.630
2.462 GHz,9.633
2.462 GHz,9.637
2.462 GHz,9.640
2.463 GHz,9.644
2.463 GHz,9.647
2.463 GHz,9.651
2.464 GHz,9.655
2.464 GHz,9.658
2.464 GHz,9.662
2.464 GHz,9.665
2.465 GHz,9.669
2.465 GHz,9.672
2.465 GHz,9.676
2.466 GHz,9.679
2.466 GHz,9.683
2.466 GHz,9.686
2.466 GHz,9.690
2.467 GHz,9.693
2.467 GHz,9.697
2.467 GHz,9.700
2.468 GHz,9.704
2.468 GHz,9.708
2.468 GHz,9.711
2.468 GHz,9.715
2.469 GHz,9.718
2.469 GHz,9.722
2.469 GHz,9.725
2.470 GHz,9.729
2.470 GHz,9.732
2.470 GHz,9.736
2.470 GHz,9.740
2.471 GHz,9.744
2.471 GHz,9.748
2.471 GHz,9.752
2.471 GHz,9.756
2.472 GHz,9.760
2.472 GHz,9.764
2.472 GHz,9.768
2.473 GHz,9.772
2.473 GHz,9.776
2.473 GHz,9.779
2.473 GHz,9.783
2.474 GHz,9.787
2.474 GHz,9.791
2.474 GHz,9.795
2.475 GHz,9.799
2.475 GHz,9.803
2.475 GHz,9.807
2.475 GHz,9.811
2.476 GHz,9.815
2.476 GHz,9.819
2.476 GHz,9.823
2.477 GHz,9.827
2.477 GHz,9.831
2.477 GHz,9.835
2.477 GHz,9.839
2.478 GHz,9.843
2.478 GHz,9.847
2.478 GHz,9.851
2.479 GHz,9.855
2.479 GHz,9.859
2.479 GHz,9.863
2.479 GHz,9.867
2.480 GHz,9.871
2.480 GHz,9.875
2.480 GHz,9.879
2.481 GHz,9.883
2.481 GHz,9.887
2.481 GHz,9.891
2.481 GHz,9.895
2.482 GHz,9.899
2.482 GHz,9.903
2.482 GHz,9.907
2.482 GHz,9.911
2.483 GHz,9.915
2.483 GHz,9.919
2.483 GHz,9.923
2.484 GHz,9.927
2.484 GHz,9.931
2.484 GHz,9.935
2.484 GHz,9.939
2.485 GHz,9.943
2.485 GHz,9.947
2.485 GHz,9.951
2.486 GHz,9.955
2.486 GHz,9.959
2.486 GHz,9.963
2.486 GHz,9.967
2.487 GHz,9.972
2.487 GHz,9.976
2.487 GHz,9.980
2.488 GHz,9.984
2.488 GHz,9.988
2.488 GHz,9.992
2.488 GHz,9.996
2.489 GHz,10.000
2.489 GHz,10.004
2.489 GHz,10.008
2.490 GHz,10.012
2.490 GHz,10.016
2.490 GHz,10.020
2.490 GHz,10.024
2.491 GHz,10.028
2.491 GHz,10.032
2.491 GHz,10.036
2.491 GHz,10.041
2.492 GHz,10.045
2.492 GHz,10.049
2.492 GHz,10.053
2.493 GHz,10.057
2.493 GHz,10.061
2.493 GHz,10.065
2.493 GHz,10.069
2.494 GHz,10.073
2.494 GHz,10.077
2.494 GHz,10.081
2.495 GHz,10.085
2.495 GHz,10.089
2.495 GHz,10.093
2.495 GHz,10.097
2.496 GHz,10.102
2.496 GHz,10.106
2.496 GHz,10.110
2.497 GHz,10.114
2.497 GHz,10.118
2.497 GHz,10.122
2.497 GHz,10.126
2.498 GHz,10.130
2.498 GHz,10.134
2.498 GHz,10.138
2.498 GHz,10.142
2.499 GHz,10.146
2.499 GHz,10.151
2.499 GHz,10.155
2.500 GHz,10.159
2.500 GHz,10.163
2.500 GHz,10.167
2.500 GHz,10.170
2.501 GHz,10.174
2.501 GHz,10.178
2.501 GHz,10.182
2.502 GHz,10.186
2.502 GHz,10.189
2.502 GHz,10.193
2.502 GHz,10.197
2.503 GHz,10.201
2.503 GHz,10.205
2.503 GHz,10.208
2.504 GHz,10.211
2.504 GHz,10.215
2.504 GHz,10.218
2.504 GHz,10.222
2.505 GHz,10.225
2.505 GHz,10.228
2.505 GHz,10.232
2.506 GHz,10.235
2.506 GHz,10.239
2.506 GHz,10.242
2.506 GHz,10.246
2.507 GHz,10.250
2.507 GHz,10.254
2.507 GHz,10.257
2.507 GHz,10.261
2.508 GHz,10.265
2.508 GHz,10.269
2.508 GHz,10.273
2.509 GHz,10.276
2.509 GHz,10.280
2.509 GHz,10.284
2.509 GHz,10.287
2.510 GHz,10.291
2.510 GHz,10.294
2.510 GHz,10.297
2.511 GHz,10.301
2.511 GHz,10.304
2.511 GHz,10.308
2.511 GHz,10.311
2.512 GHz,10.315
2.512 GHz,10.318
2.512 GHz,10.322
2.513 GHz,10.327
2.513 GHz,10.331
2.513 GHz,10.335
2.513 GHz,10.340
2.514 GHz,10.344
2.514 GHz,10.348
2.514 GHz,10.352
2.515 GHz,10.357
2.515 GHz,10.361
2.515 GHz,10.365
2.515 GHz,10.370
2.516 GHz,10.375
2.516 GHz,10.380
2.516 GHz,10.385
2.517 GHz,10.390
2.517 GHz,10.395
2.517 GHz,10.400
2.517 GHz,10.404
2.518 GHz,10.409
2.518 GHz,10.414
2.518 GHz,10.419
2.518 GHz,10.423
2.519 GHz,10.428
2.519 GHz,10.432
2.519 GHz,10.437
2.520 GHz,10.441
2.520 GHz,10.446
2.520 GHz,10.450
2.520 GHz,10.455
2.521 GHz,10.459
2.521 GHz,10.464
2.521 GHz,10.468
2.522 GHz,10.472
2.522 GHz,10.477
2.522 GHz,10.481
2.522 GHz,10.485
2.523 GHz,10.489
2.523 GHz,10.493
2.523 GHz,10.497
2.524 GHz,10.502
2.524 GHz,10.506
2.524 GHz,10.510
2.524 GHz,10.514
2.525 GHz,10.519
2.525 GHz,10.523
2.525 GHz,10.527
2.526 GHz,10.531
2.526 GHz,10.536
2.526 GHz,10.540
2.526 GHz,10.544
2.527 GHz,10.548
2.527 GHz,10.553
2.527 GHz,10.557
2.527 GHz,10.561
2.528 GHz,10.565
2.528 GHz,10.570
2.528 GHz,10.574
2.529 GHz,10.578
2.529 GHz,10.582
2.529 GHz,10.587
2.529 GHz,10.591
2.530 GHz,10.595
2.530 GHz,10.599
2.530 GHz,10.603
2.531 GHz,10.607
2.531 GHz,10.611
2.531 GHz,10.615
2.531 GHz,10.618
2.532 GHz,10.622
2.532 GHz,10.626
2.532 GHz,10.630
2.533 GHz,10.634
2.533 GHz,10.638
2.533 GHz,10.641
2.533 GHz,10.645
2.534 GHz,10.649
2.534 GHz,10.652
2.534 GHz,10.656
2.534 GHz,10.660
2.535 GHz,10.663
2.535 GHz,10.667
2.535 GHz,10.671
2.536 GHz,10.674
2.536 GHz,10.678
2.536 GHz,10.682
2.536 GHz,10.686
2.537 GHz,10.690
2.537 GHz,10.694
2.537 GHz,10.698
2.538 GHz,10.703
2.538 GHz,10.707
2.538 GHz,10.711
2.538 GHz,10.715
2.539 GHz,10.719
2.539 GHz,10.723
2.539 GHz,10.727
2.540 GHz,10.731
2.540 GHz,10.735
2.540 GHz,10.739
2.540 GHz,10.743
2.541 GHz,10.746
2.541 GHz,10.750
2.541 GHz,10.754
2.542 GHz,10.758
2.542 GHz,10.762
2.542 GHz,10.766
2.542 GHz,10.770
2.543 GHz,10.775
2.543 GHz,10.779
2.543 GHz,10.784
2.543 GHz,10.788
2.544 GHz,10.792
2.544 GHz,10.797
2.544 GHz,10.801
2.545 GHz,10.805
2.545 GHz,10.810
2.545 GHz,10.814
2.545 GHz,10.819
2.546 GHz,10.824
2.546 GHz,10.828
2.546 GHz,10.833
2.547 GHz,10.838
2.547 GHz,10.842
2.547 GHz,10.847
2.547 GHz,10.852
2.548 GHz,10.856
2.548 GHz,10.861
2.548 GHz,10.865
2.549 GHz,10.869
2.549 GHz,10.873
2.549 GHz,10.877
2.549 GHz,10.881
2.550 GHz,10.885
2.550 GHz,10.889
2.550 GHz,10.893
2.551 GHz,10.898
2.551 GHz,10.902
2.551 GHz,10.906
2.551 GHz,10.910
2.552 GHz,10.914
2.552 GHz,10.917
2.552 GHz,10.921
2.553 GHz,10.925
2.553 GHz,10.929
2.553 GHz,10.933
2.553 GHz,10.937
2.554 GHz,10.941
2.554 GHz,10.945
2.554 GHz,10.949
2.554 GHz,10.953
2.555 GHz,10.958
2.555 GHz,10.962
2.555 GHz,10.966
2.556 GHz,10.971
2.556 GHz,10.975
2.556 GHz,10.979
2.556 GHz,10.984
2.557 GHz,10.988
2.557 GHz,10.992
2.557 GHz,10.997
2.558 GHz,11.001
2.558 GHz,11.006
2.558 GHz,11.010
2.558 GHz,11.015
2.559 GHz,11.019
2.559 GHz,11.024
2.559 GHz,11.028
2.560 GHz,11.033
2.560 GHz,11.037
2.560 GHz,11.042
2.560 GHz,11.046
2.561 GHz,11.050
2.561 GHz,11.055
2.561 GHz,11.059
2.562 GHz,11.063
2.562 GHz,11.068
2.562 GHz,11.072
2.562 GHz,11.076
2.563 GHz,11.080
2.563 GHz,11.085
2.563 GHz,11.089
2.563 GHz,11.094
2.564 GHz,11.099
2.564 GHz,11.104
2.564 GHz,11.108
2.565 GHz,11.113
2.565 GHz,11.118
2.565 GHz,11.123
2.565 GHz,11.127
2.566 GHz,11.132
2.566 GHz,11.137
2.566 GHz,11.141
2.567 GHz,11.145
2.567 GHz,11.149
2.567 GHz,11.153
2.567 GHz,11.157
2.568 GHz,11.161
2.568 GHz,11.165
2.568 GHz,11.169
2.569 GHz,11.173
2.569 GHz,11.177
2.569 GHz,11.181
2.569 GHz,11.185
2.570 GHz,11.189
2.570 GHz,11.194
2.570 GHz,11.198
2.571 GHz,11.203
2.571 GHz,11.207
2.571 GHz,11.211
2.571 GHz,11.216
2.572 GHz,11.220
2.572 GHz,11.224
2.572 GHz,11.228
2.572 GHz,11.233
2.573 GHz,11.237
2.573 GHz,11.241
2.573 GHz,11.245
2.574 GHz,11.249
2.574 GHz,11.253
2.574 GHz,11.257
2.574 GHz,11.261
2.575 GHz,11.265
2.575 GHz,11.269
2.575 GHz,11.273
2.576 GHz,11.278
2.576 GHz,11.282
2.576 GHz,11.286
2.576 GHz,11.291
2.577 GHz,11.295
2.577 GHz,11.300
2.577 GHz,11.304
2.578 GHz,11.308
2.578 GHz,11.313
2.578 GHz,11.317
2.578 GHz,11.321
2.579 GHz,11.326
2.579 GHz,11.330
2.579 GHz,11.335
2.579 GHz,11.339
2.580 GHz,11.343
2.580 GHz,11.348
2.580 GHz,11.352
2.581 GHz,11.357
2.581 GHz,11.361
2.581 GHz,11.365
2.581 GHz,11.370
2.582 GHz,11.374
2.582 GHz,11.378
2.582 GHz,11.383
2.583 GHz,11.387
2.583 GHz,11.391
2.583 GHz,11.395
2.583 GHz,11.400
2.584 GHz,11.404
2.584 GHz,11.408
2.584 GHz,11.413
2.585 GHz,11.418
2.585 GHz,11.423
2.585 GHz,11.428
2.585 GHz,11.433
2.586 GHz,11.438
2.586 GHz,11.443
2.586 GHz,11.448
2.587 GHz,11.453
2.587 GHz,11.458
2.587 GHz,11.463
2.587 GHz,11.467
2.588 GHz,11.472
2.588 GHz,11.476
2.588 GHz,11.481
2.588 GHz,11.485
2.589 GHz,11.490
2.589 GHz,11.494
2.589 GHz,11.499
2.590 GHz,11.503
2.590 GHz,11.508
2.590 GHz,11.513
2.590 GHz,11.518
2.591 GHz,11.523
2.591 GHz,11.527
2.591 GHz,11.532
2.592 GHz,11.537
2.592 GHz,11.542
2.592 GHz,11.547
2.592 GHz,11.552
2.593 GHz,11.557
2.593 GHz,11.562
2.593 GHz,11.566
2.594 GHz,11.571
2.594 GHz,11.575
2.594 GHz,11.580
2.594 GHz,11.584
2.595 GHz,11.589
2.595 GHz,11.593
2.595 GHz,11.598
2.596 GHz,11.602
2.596 GHz,11.607
2.596 GHz,11.611
2.596 GHz,11.616
2.597 GHz,11.620
2.597 GHz,11.625
2.597 GHz,11.629
2.598 GHz,11.634
2.598 GHz,11.638
2.598 GHz,11.643
2.598 GHz,11.647
2.599 GHz,11.651
2.599 GHz,11.656
2.599 GHz,11.660
2.599 GHz,11.664
2.600 GHz,11.668
2.600 GHz,11.672
2.600 GHz,11.676
2.601 GHz,11.680
2.601 GHz,11.684
2.601 GHz,11.688
2.601 GHz,11.692
2.602 GHz,11.696
2.602 GHz,11.701
2.602 GHz,11.705
2.603 GHz,11.710
2.603 GHz,11.714
2.603 GHz,11.719
2.603 GHz,11.724
2.604 GHz,11.728
2.604 GHz,11.733
2.604 GHz,11.738
2.605 GHz,11.742
2.605 GHz,11.747
2.605 GHz,11.751
2.605 GHz,11.755
2.606 GHz,11.759
2.606 GHz,11.763
2.606 GHz,11.767
2.607 GHz,11.770
2.607 GHz,11.774
2.607 GHz,11.778
2.607 GHz,11.782
2.608 GHz,11.786
2.608 GHz,11.790
2.608 GHz,11.794
2.608 GHz,11.800
2.609 GHz,11.805
2.609 GHz,11.811
2.609 GHz,11.816
2.610 GHz,11.822
2.610 GHz,11.827
2.610 GHz,11.833
2.610 GHz,11.838
2.611 GHz,11.844
2.611 GHz,11.849
2.611 GHz,11.853
2.612 GHz,11.858
2.612 GHz,11.862
2.612 GHz,11.866
2.612 GHz,11.870
2.613 GHz,11.875
2.613 GHz,11.879
2.613 GHz,11.883
2.614 GHz,11.887
2.614 GHz,11.892
2.614 GHz,11.896
2.614 GHz,11.901
2.615 GHz,11.906
2.615 GHz,11.911
2.615 GHz,11.916
2.615 GHz,11.921
2.616 GHz,11.926
2.616 GHz,11.931
2.616 GHz,11.936
2.617 GHz,11.941
2.617 GHz,11.946
2.617 GHz,11.951
2.617 GHz,11.955
2.618 GHz,11.960
2.618 GHz,11.964
2.618 GHz,11.968
2.619 GHz,11.973
2.619 GHz,11.977
2.619 GHz,11.981
2.619 GHz,11.985
2.620 GHz,11.990
2.620 GHz,11.994
2.620 GHz,11.999
2.621 GHz,12.004
2.621 GHz,12.009
2.621 GHz,12.014
2.621 GHz,12.019
2.622 GHz,12.024
2.622 GHz,12.028
2.622 GHz,12.033
2.623 GHz,12.038
2.623 GHz,12.043
2.623 GHz,12.048
2.623 GHz,12.053
2.624 GHz,12.057
2.624 GHz,12.062
2.624 GHz,12.067
2.624 GHz,12.072
2.625 GHz,12.076
2.625 GHz,12.081
2.625 GHz,12.086
2.626 GHz,12.090
2.626 GHz,12.095
2.626 GHz,12.100
2.626 GHz,12.104
2.627 GHz,12.109
2.627 GHz,12.114
2.627 GHz,12.118
2.628 GHz,12.123
2.628 GHz,12.128
2.628 GHz,12.132
2.628 GHz,12.137
2.629 GHz,12.142
2.629 GHz,12.146
2.629 GHz,12.150
2.630 GHz,12.154
2.630 GHz,12.158
2.630 GHz,12.161
2.630 GHz,12.165
2.631 GHz,12.169
2.631 GHz,12.173
2.631 GHz,12.176
2.632 GHz,12.180
2.632 GHz,12.184
2.632 GHz,12.188
2.632 GHz,12.193
2.633 GHz,12.198
2.633 GHz,12.203
2.633 GHz,12.207
2.634 GHz,12.212
2.634 GHz,12.217
2.634 GHz,12.222
2.634 GHz,12.227
2.635 GHz,12.232
2.635 GHz,12.237
2.635 GHz,12.242
2.635 GHz,12.246
2.636 GHz,12.251
2.636 GHz,12.255
2.636 GHz,12.260
2.637 GHz,12.265
2.637 GHz,12.269
2.637 GHz,12.274
2.637 GHz,12.278
2.638 GHz,12.283
2.638 GHz,12.288
2.638 GHz,12.292
2.639 GHz,12.297
2.639 GHz,12.301
2.639 GHz,12.306
2.639 GHz,12.310
2.640 GHz,12.315
2.640 GHz,12.319
2.640 GHz,12.324
2.641 GHz,12.328
2.641 GHz,12.333
2.641 GHz,12.337
2.641 GHz,12.342
2.642 GHz,12.347
2.642 GHz,12.352
2.642 GHz,12.357
2.643 GHz,12.362
2.643 GHz,12.367
2.643 GHz,12.372
2.643 GHz,12.377
2.644 GHz,12.382
2.644 GHz,12.387
2.644 GHz,12.392
2.644 GHz,12.396
2.645 GHz,12.401
2.645 GHz,12.405
2.645 GHz,12.410
2.646 GHz,12.414
2.646 GHz,12.419
2.646 GHz,12.423
2.646 GHz,12.428
2.647 GHz,12.433
2.647 GHz,12.437
2.647 GHz,12.442
2.648 GHz,12.447
2.648 GHz,12.452
2.648 GHz,12.457
2.648 GHz,12.462
2.649 GHz,12.467
2.649 GHz,12.472
2.649 GHz,12.477
2.650 GHz,12.483
2.650 GHz,12.488
2.650 GHz,12.493
2.650 GHz,12.497
2.651 GHz,12.502
2.651 GHz,12.507
2.651 GHz,12.512
2.651 GHz,12.517
2.652 GHz,12.521
2.652 GHz,12.526
2.652 GHz,12.531
2.653 GHz,12.536
2.653 GHz,12.541
2.653 GHz,12.545
2.653 GHz,12.549
2.654 GHz,12.554
2.654 GHz,12.558
2.654 GHz,12.562
2.655 GHz,12.567
2.655 GHz,12.571
2.655 GHz,12.575
2.655 GHz,12.580
2.656 GHz,12.584
2.656 GHz,12.588
2.656 GHz,12.593
2.657 GHz,12.598
2.657 GHz,12.603
2.657 GHz,12.608
2.657 GHz,12.613
2.658 GHz,12.618
2.658 GHz,12.623
2.658 GHz,12.627
2.659 GHz,12.632
2.659 GHz,12.637
2.659 GHz,12.642
2.659 GHz,12.647
2.660 GHz,12.652
2.660 GHz,12.657
2.660 GHz,12.662
2.660 GHz,12.667
2.661 GHz,12.672
2.661 GHz,12.677
2.661 GHz,12.682
2.662 GHz,12.686
2.662 GHz,12.691
2.662 GHz,12.696
2.662 GHz,12.700
2.663 GHz,12.705
2.663 GHz,12.709
2.663 GHz,12.714
2.664 GHz,12.718
2.664 GHz,12.723
2.664 GHz,12.727
2.664 GHz,12.732
2.665 GHz,12.736
2.665 GHz,12.740
2.665 GHz,12.745
2.666 GHz,12.749
2.666 GHz,12.754
2.666 GHz,12.758
2.666 GHz,12.763
2.667 GHz,12.767
2.667 GHz,12.772
2.667 GHz,12.776
2.668 GHz,12.781
2.668 GHz,12.785
2.668 GHz,12.790
2.668 GHz,12.794
2.669 GHz,12.799
2.669 GHz,12.803
2.669 GHz,12.808
2.670 GHz,12.812
2.670 GHz,12.817
2.670 GHz,12.821
2.670 GHz,12.826
2.671 GHz,12.830
2.671 GHz,12.835
2.671 GHz,12.840
2.671 GHz,12.846
2.672 GHz,12.851
2.672 GHz,12.857
2.672 GHz,12.863
2.673 GHz,12.869
2.673 GHz,12.874
2.673 GHz,12.880
2.673 GHz,12.886
2.674 GHz,12.891
2.674 GHz,12.897
2.674 GHz,12.902
2.675 GHz,12.907
2.675 GHz,12.912
2.675 GHz,12.917
2.675 GHz,12.922
2.676 GHz,12.927
2.676 GHz,12.932
2.676 GHz,12.938
2.677 GHz,12.943
2.677 GHz,12.948
2.677 GHz,12.953
2.677 GHz,12.958
2.678 GHz,12.962
2.678 GHz,12.967
2.678 GHz,12.972
2.679 GHz,12.977
2.679 GHz,12.982
2.679 GHz,12.987
2.679 GHz,12.992
2.680 GHz,12.997
2.680 GHz,13.002
2.680 GHz,13.006
2.680 GHz,13.009
2.681 GHz,13.013
2.681 GHz,13.016
2.681 GHz,13.020
2.682 GHz,13.023
2.682 GHz,13.027
2.682 GHz,13.030
2.682 GHz,13.034
2.683 GHz,13.037
2.683 GHz,13.041
2.683 GHz,13.046
2.684 GHz,13.051
2.684 GHz,13.056
2.684 GHz,13.060
2.684 GHz,13.065
2.685 GHz,13.070
2.685 GHz,13.075
2.685 GHz,13.080
2.686 GHz,13.085
2.686 GHz,13.090
2.686 GHz,13.095
2.686 GHz,13.099
2.687 GHz,13.104
2.687 GHz,13.108
2.687 GHz,13.113
2.688 GHz,13.118
2.688 GHz,13.122
2.688 GHz,13.127
2.688 GHz,13.132
2.689 GHz,13.136
2.689 GHz,13.141
2.689 GHz,13.146
2.689 GHz,13.151
2.690 GHz,13.155
2.690 GHz,13.160
2.690 GHz,13.165
2.691 GHz,13.170
2.691 GHz,13.175
2.691 GHz,13.180
2.691 GHz,13.185
2.692 GHz,13.189
2.692 GHz,13.194
2.692 GHz,13.199
2.693 GHz,13.204
2.693 GHz,13.209
2.693 GHz,13.214
2.693 GHz,13.219
2.694 GHz,13.224
2.694 GHz,13.229
2.694 GHz,13.234
2.695 GHz,13.239
2.695 GHz,13.244
2.695 GHz,13.249
2.695 GHz,13.254
2.696 GHz,13.258
2.696 GHz,13.263
2.696 GHz,13.267
2.696 GHz,13.272
2.697 GHz,13.276
2.697 GHz,13.281
2.697 GHz,13.285
2.698 GHz,13.290
2.698 GHz,13.295
2.698 GHz,13.300
2.698 GHz,13.305
2.699 GHz,13.310
2.699 GHz,13.316
2.699 GHz,13.321
2.700 GHz,13.326
2.700 GHz,13.332
2.700 GHz,13.337
2.700 GHz,13.342
2.701 GHz,13.348
2.701 GHz,13.353
2.701 GHz,13.358
2.702 GHz,13.363
2.702 GHz,13.368
2.702 GHz,13.373
2.702 GHz,13.378
2.703 GHz,13.383
2.703 GHz,13.389
2.703 GHz,13.394
2.704 GHz,13.399
2.704 GHz,13.404
2.704 GHz,13.409
2.704 GHz,13.413
2.705 GHz,13.418
2.705 GHz,13.423
2.705 GHz,13.427
2.705 GHz,13.432
2.706 GHz,13.437
2.706 GHz,13.441
2.706 GHz,13.446
2.707 GHz,13.450
2.707 GHz,13.455
2.707 GHz,13.460
2.707 GHz,13.465
2.708 GHz,13.470
2.708 GHz,13.475
2.708 GHz,13.480
2.709 GHz,13.485
2.709 GHz,13.490
2.709 GHz,13.495
2.709 GHz,13.500
2.710 GHz,13.505
2.710 GHz,13.510
2.710 GHz,13.514
2.711 GHz,13.518
2.711 GHz,13.522
2.711 GHz,13.526
2.711 GHz,13.530
2.712 GHz,13.534
2.712 GHz,13.538
2.712 GHz,13.542
2.713 GHz,13.546
2.713 GHz,13.550
2.713 GHz,13.554
2.713 GHz,13.560
2.714 GHz,13.565
2.714 GHz,13.571
2.714 GHz,13.576
