"freq
References : ['dB(Gc)']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(Gc)
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,-6.284
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,6.021
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,0.000
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,6.021
2.929 GHz,-6.021
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.929 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.284
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-7.959
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,6.021
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.021
2.930 GHz,<invalid>
2.930 GHz,-0.263
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.284
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.021
2.930 GHz,-6.990
2.930 GHz,-6.284
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.990
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,6.021
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.021
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,0.000
2.930 GHz,<invalid>
2.930 GHz,-0.263
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.021
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-6.021
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,-2.499
2.930 GHz,-6.284
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.930 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,6.021
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-6.284
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,6.021
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-6.284
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,6.021
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-0.263
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-6.284
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-6.021
2.931 GHz,<invalid>
2.931 GHz,6.021
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,0.000
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,0.000
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,0.000
2.931 GHz,<invalid>
2.931 GHz,6.021
2.931 GHz,-6.990
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-0.969
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.931 GHz,-6.990
2.931 GHz,<invalid>
2.931 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-0.263
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.284
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.021
2.932 GHz,<invalid>
2.932 GHz,-6.021
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,0.000
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,6.021
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.284
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.021
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.990
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.990
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.990
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,-6.284
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.932 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-0.263
2.933 GHz,<invalid>
2.933 GHz,-6.990
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-6.990
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-6.088
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-6.990
2.933 GHz,-6.990
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-6.284
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-3.522
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-0.263
2.933 GHz,<invalid>
2.933 GHz,-6.990
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-6.021
2.933 GHz,-6.284
2.933 GHz,<invalid>
2.933 GHz,0.000
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-0.263
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,6.021
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-2.499
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,-6.284
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.933 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,-6.284
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,6.021
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,-0.969
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,-0.263
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,-6.021
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,0.000
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,-6.990
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.934 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,0.000
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-6.990
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-9.031
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-0.263
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-6.284
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,0.000
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-6.990
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-6.284
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-6.021
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,6.021
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,6.021
2.935 GHz,<invalid>
2.935 GHz,-6.021
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,<invalid>
2.935 GHz,-0.263
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-2.762
2.936 GHz,0.000
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-6.021
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-6.284
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-6.088
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,6.021
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-6.284
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,6.021
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-6.021
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,-3.522
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.936 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,6.021
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,-6.990
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,-0.969
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,-6.284
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,0.000
2.937 GHz,-6.021
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
2.937 GHz,<invalid>
