"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
3.807 GHz,1.878
3.807 GHz,1.875
3.808 GHz,1.873
3.808 GHz,1.870
3.808 GHz,1.867
3.809 GHz,1.864
3.809 GHz,1.861
3.809 GHz,1.858
3.809 GHz,1.855
3.810 GHz,1.852
3.810 GHz,1.849
3.810 GHz,1.846
3.811 GHz,1.843
3.811 GHz,1.840
3.811 GHz,1.837
3.811 GHz,1.835
3.812 GHz,1.833
3.812 GHz,1.831
3.812 GHz,1.829
3.812 GHz,1.827
3.813 GHz,1.825
3.813 GHz,1.822
3.813 GHz,1.820
3.814 GHz,1.818
3.814 GHz,1.816
3.814 GHz,1.814
3.814 GHz,1.812
3.815 GHz,1.809
3.815 GHz,1.807
3.815 GHz,1.805
3.816 GHz,1.802
3.816 GHz,1.800
3.816 GHz,1.798
3.816 GHz,1.795
3.817 GHz,1.793
3.817 GHz,1.791
3.817 GHz,1.788
3.818 GHz,1.785
3.818 GHz,1.783
3.818 GHz,1.780
3.818 GHz,1.777
3.819 GHz,1.775
3.819 GHz,1.772
3.819 GHz,1.769
3.820 GHz,1.766
3.820 GHz,1.764
3.820 GHz,1.761
3.820 GHz,1.759
3.821 GHz,1.757
3.821 GHz,1.755
3.821 GHz,1.753
3.821 GHz,1.751
3.822 GHz,1.749
3.822 GHz,1.747
3.822 GHz,1.745
3.823 GHz,1.743
3.823 GHz,1.741
3.823 GHz,1.739
3.823 GHz,1.737
3.824 GHz,1.735
3.824 GHz,1.732
3.824 GHz,1.730
3.825 GHz,1.728
3.825 GHz,1.725
3.825 GHz,1.723
3.825 GHz,1.721
3.826 GHz,1.718
3.826 GHz,1.716
3.826 GHz,1.713
3.827 GHz,1.710
3.827 GHz,1.707
3.827 GHz,1.704
3.827 GHz,1.702
3.828 GHz,1.699
3.828 GHz,1.696
3.828 GHz,1.693
3.829 GHz,1.690
3.829 GHz,1.687
3.829 GHz,1.684
3.829 GHz,1.682
3.830 GHz,1.680
3.830 GHz,1.677
3.830 GHz,1.675
3.830 GHz,1.672
3.831 GHz,1.670
3.831 GHz,1.667
3.831 GHz,1.665
3.832 GHz,1.662
3.832 GHz,1.660
3.832 GHz,1.657
3.832 GHz,1.654
3.833 GHz,1.651
3.833 GHz,1.648
3.833 GHz,1.645
3.834 GHz,1.642
3.834 GHz,1.639
3.834 GHz,1.636
3.834 GHz,1.633
3.835 GHz,1.630
3.835 GHz,1.628
3.835 GHz,1.625
3.836 GHz,1.622
3.836 GHz,1.620
3.836 GHz,1.617
3.836 GHz,1.614
3.837 GHz,1.612
3.837 GHz,1.609
3.837 GHz,1.607
3.838 GHz,1.604
3.838 GHz,1.601
3.838 GHz,1.599
3.838 GHz,1.597
3.839 GHz,1.595
3.839 GHz,1.593
3.839 GHz,1.591
3.840 GHz,1.589
3.840 GHz,1.587
3.840 GHz,1.585
3.840 GHz,1.583
3.841 GHz,1.581
3.841 GHz,1.579
3.841 GHz,1.577
3.841 GHz,1.574
3.842 GHz,1.572
3.842 GHz,1.570
3.842 GHz,1.568
3.843 GHz,1.566
3.843 GHz,1.564
3.843 GHz,1.562
3.843 GHz,1.559
3.844 GHz,1.557
3.844 GHz,1.555
3.844 GHz,1.553
3.845 GHz,1.550
3.845 GHz,1.548
3.845 GHz,1.545
3.845 GHz,1.543
3.846 GHz,1.540
3.846 GHz,1.538
3.846 GHz,1.535
3.847 GHz,1.533
3.847 GHz,1.531
3.847 GHz,1.528
3.847 GHz,1.525
3.848 GHz,1.522
3.848 GHz,1.520
3.848 GHz,1.517
3.849 GHz,1.514
3.849 GHz,1.511
3.849 GHz,1.508
3.849 GHz,1.505
3.850 GHz,1.502
3.850 GHz,1.500
3.850 GHz,1.497
3.850 GHz,1.495
3.851 GHz,1.492
3.851 GHz,1.490
3.851 GHz,1.488
3.852 GHz,1.485
3.852 GHz,1.483
3.852 GHz,1.481
3.852 GHz,1.478
3.853 GHz,1.476
3.853 GHz,1.473
3.853 GHz,1.472
3.854 GHz,1.470
3.854 GHz,1.468
3.854 GHz,1.466
3.854 GHz,1.464
3.855 GHz,1.462
3.855 GHz,1.460
3.855 GHz,1.458
3.856 GHz,1.456
3.856 GHz,1.454
3.856 GHz,1.452
3.856 GHz,1.448
3.857 GHz,1.445
3.857 GHz,1.442
3.857 GHz,1.438
3.857 GHz,1.435
3.858 GHz,1.431
3.858 GHz,1.428
3.858 GHz,1.424
3.859 GHz,1.421
3.859 GHz,1.418
3.859 GHz,1.415
3.859 GHz,1.413
3.860 GHz,1.411
3.860 GHz,1.409
3.860 GHz,1.407
3.861 GHz,1.405
3.861 GHz,1.403
3.861 GHz,1.401
3.861 GHz,1.399
3.862 GHz,1.397
3.862 GHz,1.395
3.862 GHz,1.392
3.863 GHz,1.390
3.863 GHz,1.387
3.863 GHz,1.384
3.863 GHz,1.381
3.864 GHz,1.379
3.864 GHz,1.376
3.864 GHz,1.373
3.865 GHz,1.370
3.865 GHz,1.368
3.865 GHz,1.365
3.865 GHz,1.363
3.866 GHz,1.361
3.866 GHz,1.359
3.866 GHz,1.357
3.866 GHz,1.355
3.867 GHz,1.353
3.867 GHz,1.351
3.867 GHz,1.349
3.868 GHz,1.347
3.868 GHz,1.345
3.868 GHz,1.343
3.868 GHz,1.341
3.869 GHz,1.339
3.869 GHz,1.337
3.869 GHz,1.335
3.870 GHz,1.332
3.870 GHz,1.330
3.870 GHz,1.328
3.870 GHz,1.326
3.871 GHz,1.324
3.871 GHz,1.322
3.871 GHz,1.320
3.872 GHz,1.318
3.872 GHz,1.316
3.872 GHz,1.314
3.872 GHz,1.312
3.873 GHz,1.310
3.873 GHz,1.307
3.873 GHz,1.305
3.874 GHz,1.303
3.874 GHz,1.301
3.874 GHz,1.299
3.874 GHz,1.297
3.875 GHz,1.294
3.875 GHz,1.292
3.875 GHz,1.290
3.876 GHz,1.287
3.876 GHz,1.285
3.876 GHz,1.283
3.876 GHz,1.280
3.877 GHz,1.278
3.877 GHz,1.275
3.877 GHz,1.273
3.877 GHz,1.269
3.878 GHz,1.266
3.878 GHz,1.263
3.878 GHz,1.260
3.879 GHz,1.257
3.879 GHz,1.254
3.879 GHz,1.251
3.879 GHz,1.248
3.880 GHz,1.245
3.880 GHz,1.242
3.880 GHz,1.240
3.881 GHz,1.238
3.881 GHz,1.236
3.881 GHz,1.234
3.881 GHz,1.233
3.882 GHz,1.231
3.882 GHz,1.229
3.882 GHz,1.227
3.883 GHz,1.226
3.883 GHz,1.224
3.883 GHz,1.222
3.883 GHz,1.218
3.884 GHz,1.215
3.884 GHz,1.212
3.884 GHz,1.208
3.885 GHz,1.205
3.885 GHz,1.202
3.885 GHz,1.199
3.885 GHz,1.195
3.886 GHz,1.192
3.886 GHz,1.189
3.886 GHz,1.186
3.886 GHz,1.184
3.887 GHz,1.182
3.887 GHz,1.180
3.887 GHz,1.178
3.888 GHz,1.176
3.888 GHz,1.174
3.888 GHz,1.172
3.888 GHz,1.170
3.889 GHz,1.168
3.889 GHz,1.166
3.889 GHz,1.163
3.890 GHz,1.161
3.890 GHz,1.158
3.890 GHz,1.156
3.890 GHz,1.153
3.891 GHz,1.151
3.891 GHz,1.148
3.891 GHz,1.146
3.892 GHz,1.143
3.892 GHz,1.141
3.892 GHz,1.138
3.892 GHz,1.136
3.893 GHz,1.135
3.893 GHz,1.133
3.893 GHz,1.131
3.893 GHz,1.129
3.894 GHz,1.128
3.894 GHz,1.126
3.894 GHz,1.124
3.895 GHz,1.122
3.895 GHz,1.121
3.895 GHz,1.118
3.895 GHz,1.116
3.896 GHz,1.114
3.896 GHz,1.112
3.896 GHz,1.110
3.897 GHz,1.107
3.897 GHz,1.105
3.897 GHz,1.103
3.897 GHz,1.101
3.898 GHz,1.098
3.898 GHz,1.096
3.898 GHz,1.094
3.899 GHz,1.092
3.899 GHz,1.090
3.899 GHz,1.088
3.899 GHz,1.086
3.900 GHz,1.084
3.900 GHz,1.083
3.900 GHz,1.081
3.901 GHz,1.079
3.901 GHz,1.077
3.901 GHz,1.075
3.901 GHz,1.072
3.902 GHz,1.069
3.902 GHz,1.066
3.902 GHz,1.064
3.902 GHz,1.061
3.903 GHz,1.058
3.903 GHz,1.056
3.903 GHz,1.053
3.904 GHz,1.050
3.904 GHz,1.048
3.904 GHz,1.046
3.904 GHz,1.045
3.905 GHz,1.044
3.905 GHz,1.042
3.905 GHz,1.041
3.906 GHz,1.040
3.906 GHz,1.039
3.906 GHz,1.037
3.906 GHz,1.036
3.907 GHz,1.035
3.907 GHz,1.034
3.907 GHz,1.031
3.908 GHz,1.028
3.908 GHz,1.026
3.908 GHz,1.023
3.908 GHz,1.021
3.909 GHz,1.018
3.909 GHz,1.016
3.909 GHz,1.013
3.910 GHz,1.010
3.910 GHz,1.008
3.910 GHz,1.005
3.910 GHz,1.002
3.911 GHz,0.999
3.911 GHz,0.996
3.911 GHz,0.993
3.912 GHz,0.990
3.912 GHz,0.987
3.912 GHz,0.984
3.912 GHz,0.981
3.913 GHz,0.978
3.913 GHz,0.975
3.913 GHz,0.973
3.913 GHz,0.970
3.914 GHz,0.968
3.914 GHz,0.965
3.914 GHz,0.962
3.915 GHz,0.960
3.915 GHz,0.957
3.915 GHz,0.955
3.915 GHz,0.952
3.916 GHz,0.950
3.916 GHz,0.947
3.916 GHz,0.945
3.917 GHz,0.942
3.917 GHz,0.940
3.917 GHz,0.937
3.917 GHz,0.935
3.918 GHz,0.932
3.918 GHz,0.929
3.918 GHz,0.927
3.919 GHz,0.924
3.919 GHz,0.922
3.919 GHz,0.919
3.919 GHz,0.917
3.920 GHz,0.915
3.920 GHz,0.913
3.920 GHz,0.911
3.921 GHz,0.908
3.921 GHz,0.906
3.921 GHz,0.904
3.921 GHz,0.902
3.922 GHz,0.900
3.922 GHz,0.898
3.922 GHz,0.896
3.922 GHz,0.894
3.923 GHz,0.892
3.923 GHz,0.891
3.923 GHz,0.889
3.924 GHz,0.887
3.924 GHz,0.885
3.924 GHz,0.884
3.924 GHz,0.882
3.925 GHz,0.880
3.925 GHz,0.878
3.925 GHz,0.876
3.926 GHz,0.874
3.926 GHz,0.872
3.926 GHz,0.870
3.926 GHz,0.868
3.927 GHz,0.866
3.927 GHz,0.864
3.927 GHz,0.861
3.928 GHz,0.859
3.928 GHz,0.857
3.928 GHz,0.855
3.928 GHz,0.852
3.929 GHz,0.850
3.929 GHz,0.847
3.929 GHz,0.845
3.929 GHz,0.842
3.930 GHz,0.840
3.930 GHz,0.837
3.930 GHz,0.835
3.931 GHz,0.832
3.931 GHz,0.830
3.931 GHz,0.828
3.931 GHz,0.827
3.932 GHz,0.825
3.932 GHz,0.824
3.932 GHz,0.823
3.933 GHz,0.821
3.933 GHz,0.820
3.933 GHz,0.818
3.933 GHz,0.817
3.934 GHz,0.815
3.934 GHz,0.814
3.934 GHz,0.812
3.935 GHz,0.809
3.935 GHz,0.807
3.935 GHz,0.804
3.935 GHz,0.802
3.936 GHz,0.800
3.936 GHz,0.797
3.936 GHz,0.795
3.937 GHz,0.792
3.937 GHz,0.790
3.937 GHz,0.788
3.937 GHz,0.785
3.938 GHz,0.783
3.938 GHz,0.781
3.938 GHz,0.778
3.938 GHz,0.776
3.939 GHz,0.774
3.939 GHz,0.771
3.939 GHz,0.769
3.940 GHz,0.767
3.940 GHz,0.764
3.940 GHz,0.762
3.940 GHz,0.760
3.941 GHz,0.758
3.941 GHz,0.755
3.941 GHz,0.753
3.942 GHz,0.751
3.942 GHz,0.749
3.942 GHz,0.747
3.942 GHz,0.744
3.943 GHz,0.742
3.943 GHz,0.740
3.943 GHz,0.737
3.944 GHz,0.734
3.944 GHz,0.732
3.944 GHz,0.729
3.944 GHz,0.726
3.945 GHz,0.723
3.945 GHz,0.720
3.945 GHz,0.718
3.946 GHz,0.715
3.946 GHz,0.712
3.946 GHz,0.709
3.946 GHz,0.707
3.947 GHz,0.705
3.947 GHz,0.703
3.947 GHz,0.700
3.947 GHz,0.698
3.948 GHz,0.696
3.948 GHz,0.694
3.948 GHz,0.691
3.949 GHz,0.689
3.949 GHz,0.687
3.949 GHz,0.685
3.949 GHz,0.682
3.950 GHz,0.680
3.950 GHz,0.677
3.950 GHz,0.675
3.951 GHz,0.672
3.951 GHz,0.670
3.951 GHz,0.667
3.951 GHz,0.665
3.952 GHz,0.663
3.952 GHz,0.660
3.952 GHz,0.658
3.953 GHz,0.656
3.953 GHz,0.654
3.953 GHz,0.652
3.953 GHz,0.650
3.954 GHz,0.648
3.954 GHz,0.646
3.954 GHz,0.644
3.955 GHz,0.642
3.955 GHz,0.640
3.955 GHz,0.638
3.955 GHz,0.636
3.956 GHz,0.633
3.956 GHz,0.631
3.956 GHz,0.629
3.957 GHz,0.626
3.957 GHz,0.624
3.957 GHz,0.621
3.957 GHz,0.619
3.958 GHz,0.617
3.958 GHz,0.614
3.958 GHz,0.612
3.958 GHz,0.610
3.959 GHz,0.608
3.959 GHz,0.606
3.959 GHz,0.604
3.960 GHz,0.602
3.960 GHz,0.599
3.960 GHz,0.597
3.960 GHz,0.595
3.961 GHz,0.593
3.961 GHz,0.591
3.961 GHz,0.589
3.962 GHz,0.586
3.962 GHz,0.584
3.962 GHz,0.582
3.962 GHz,0.579
3.963 GHz,0.577
3.963 GHz,0.574
3.963 GHz,0.572
3.964 GHz,0.570
3.964 GHz,0.567
3.964 GHz,0.565
3.964 GHz,0.563
3.965 GHz,0.561
3.965 GHz,0.559
3.965 GHz,0.557
3.966 GHz,0.555
3.966 GHz,0.553
3.966 GHz,0.551
3.966 GHz,0.549
3.967 GHz,0.547
3.967 GHz,0.545
3.967 GHz,0.543
3.967 GHz,0.541
3.968 GHz,0.539
3.968 GHz,0.537
3.968 GHz,0.536
3.969 GHz,0.534
3.969 GHz,0.532
3.969 GHz,0.530
3.969 GHz,0.528
3.970 GHz,0.526
3.970 GHz,0.525
3.970 GHz,0.522
3.971 GHz,0.520
3.971 GHz,0.518
3.971 GHz,0.515
3.971 GHz,0.513
3.972 GHz,0.511
3.972 GHz,0.508
3.972 GHz,0.506
3.973 GHz,0.503
3.973 GHz,0.501
3.973 GHz,0.499
3.973 GHz,0.496
3.974 GHz,0.493
3.974 GHz,0.491
3.974 GHz,0.488
3.974 GHz,0.486
3.975 GHz,0.483
3.975 GHz,0.480
3.975 GHz,0.478
3.976 GHz,0.475
3.976 GHz,0.472
3.976 GHz,0.470
3.976 GHz,0.467
3.977 GHz,0.465
3.977 GHz,0.463
3.977 GHz,0.460
3.978 GHz,0.458
3.978 GHz,0.455
3.978 GHz,0.453
3.978 GHz,0.451
3.979 GHz,0.448
3.979 GHz,0.446
3.979 GHz,0.444
3.980 GHz,0.443
3.980 GHz,0.441
3.980 GHz,0.439
3.980 GHz,0.438
3.981 GHz,0.436
3.981 GHz,0.434
3.981 GHz,0.433
3.982 GHz,0.431
3.982 GHz,0.429
3.982 GHz,0.427
3.982 GHz,0.425
3.983 GHz,0.422
3.983 GHz,0.419
3.983 GHz,0.417
3.983 GHz,0.414
3.984 GHz,0.412
3.984 GHz,0.409
3.984 GHz,0.406
3.985 GHz,0.404
3.985 GHz,0.401
3.985 GHz,0.399
3.985 GHz,0.397
3.986 GHz,0.395
3.986 GHz,0.393
3.986 GHz,0.391
3.987 GHz,0.389
3.987 GHz,0.387
3.987 GHz,0.385
3.987 GHz,0.383
3.988 GHz,0.381
3.988 GHz,0.379
3.988 GHz,0.377
3.989 GHz,0.375
3.989 GHz,0.373
3.989 GHz,0.371
3.989 GHz,0.369
3.990 GHz,0.368
3.990 GHz,0.366
3.990 GHz,0.364
3.991 GHz,0.362
3.991 GHz,0.360
3.991 GHz,0.358
3.991 GHz,0.355
3.992 GHz,0.352
3.992 GHz,0.350
3.992 GHz,0.347
3.993 GHz,0.344
3.993 GHz,0.341
3.993 GHz,0.339
3.993 GHz,0.336
3.994 GHz,0.333
3.994 GHz,0.330
3.994 GHz,0.328
3.994 GHz,0.325
3.995 GHz,0.323
3.995 GHz,0.320
3.995 GHz,0.318
3.996 GHz,0.315
3.996 GHz,0.313
3.996 GHz,0.310
3.996 GHz,0.308
3.997 GHz,0.305
3.997 GHz,0.303
3.997 GHz,0.301
3.998 GHz,0.299
3.998 GHz,0.297
3.998 GHz,0.295
3.998 GHz,0.293
3.999 GHz,0.291
3.999 GHz,0.289
3.999 GHz,0.287
4.000 GHz,0.285
4.000 GHz,0.283
4.000 GHz,0.281
4.000 GHz,0.278
4.001 GHz,0.275
4.001 GHz,0.272
4.001 GHz,0.269
4.002 GHz,0.266
4.002 GHz,0.263
4.002 GHz,0.261
4.002 GHz,0.258
4.003 GHz,0.255
4.003 GHz,0.252
4.003 GHz,0.250
4.003 GHz,0.248
4.004 GHz,0.247
4.004 GHz,0.245
4.004 GHz,0.243
4.005 GHz,0.242
4.005 GHz,0.240
4.005 GHz,0.239
4.005 GHz,0.237
4.006 GHz,0.235
4.006 GHz,0.234
4.006 GHz,0.232
4.007 GHz,0.229
4.007 GHz,0.227
4.007 GHz,0.225
4.007 GHz,0.223
4.008 GHz,0.220
4.008 GHz,0.218
4.008 GHz,0.216
4.009 GHz,0.214
4.009 GHz,0.211
4.009 GHz,0.209
4.009 GHz,0.207
4.010 GHz,0.205
4.010 GHz,0.202
4.010 GHz,0.200
4.011 GHz,0.198
4.011 GHz,0.196
4.011 GHz,0.194
4.011 GHz,0.191
4.012 GHz,0.189
4.012 GHz,0.187
4.012 GHz,0.185
4.012 GHz,0.183
4.013 GHz,0.181
4.013 GHz,0.179
4.013 GHz,0.177
4.014 GHz,0.174
4.014 GHz,0.172
4.014 GHz,0.170
4.014 GHz,0.168
4.015 GHz,0.166
4.015 GHz,0.164
4.015 GHz,0.162
4.016 GHz,0.159
4.016 GHz,0.157
4.016 GHz,0.154
4.016 GHz,0.152
4.017 GHz,0.150
4.017 GHz,0.147
4.017 GHz,0.145
4.018 GHz,0.142
4.018 GHz,0.140
4.018 GHz,0.138
4.018 GHz,0.135
4.019 GHz,0.133
4.019 GHz,0.131
4.019 GHz,0.129
4.019 GHz,0.127
4.020 GHz,0.125
4.020 GHz,0.123
4.020 GHz,0.121
4.021 GHz,0.119
4.021 GHz,0.117
4.021 GHz,0.114
4.021 GHz,0.112
4.022 GHz,0.109
4.022 GHz,0.107
4.022 GHz,0.104
4.023 GHz,0.102
4.023 GHz,0.099
4.023 GHz,0.097
4.023 GHz,0.095
4.024 GHz,0.092
4.024 GHz,0.090
4.024 GHz,0.088
4.025 GHz,0.087
4.025 GHz,0.085
4.025 GHz,0.084
4.025 GHz,0.082
4.026 GHz,0.080
4.026 GHz,0.079
4.026 GHz,0.077
4.027 GHz,0.076
4.027 GHz,0.074
4.027 GHz,0.072
4.027 GHz,0.069
4.028 GHz,0.066
4.028 GHz,0.063
4.028 GHz,0.060
4.029 GHz,0.057
4.029 GHz,0.054
4.029 GHz,0.051
4.029 GHz,0.048
4.030 GHz,0.045
4.030 GHz,0.042
4.030 GHz,0.040
4.030 GHz,0.039
4.031 GHz,0.037
4.031 GHz,0.036
4.031 GHz,0.034
4.032 GHz,0.033
4.032 GHz,0.031
4.032 GHz,0.030
4.032 GHz,0.028
4.033 GHz,0.027
4.033 GHz,0.025
4.033 GHz,0.022
4.034 GHz,0.019
4.034 GHz,0.016
4.034 GHz,0.013
4.034 GHz,0.010
4.035 GHz,0.008
4.035 GHz,0.005
4.035 GHz,0.002
4.036 GHz,-0.001
4.036 GHz,-0.004
4.036 GHz,-0.007
4.036 GHz,-0.009
4.037 GHz,-0.010
4.037 GHz,-0.012
4.037 GHz,-0.013
4.037 GHz,-0.015
4.038 GHz,-0.017
4.038 GHz,-0.018
4.038 GHz,-0.020
4.039 GHz,-0.021
4.039 GHz,-0.023
4.039 GHz,-0.025
4.039 GHz,-0.027
4.040 GHz,-0.028
4.040 GHz,-0.030
4.040 GHz,-0.032
4.041 GHz,-0.034
4.041 GHz,-0.036
4.041 GHz,-0.038
4.041 GHz,-0.040
4.042 GHz,-0.042
4.042 GHz,-0.044
4.042 GHz,-0.046
4.043 GHz,-0.049
4.043 GHz,-0.051
4.043 GHz,-0.054
4.043 GHz,-0.056
4.044 GHz,-0.059
4.044 GHz,-0.061
4.044 GHz,-0.064
4.045 GHz,-0.067
4.045 GHz,-0.069
4.045 GHz,-0.072
4.045 GHz,-0.074
4.046 GHz,-0.076
4.046 GHz,-0.078
4.046 GHz,-0.080
4.046 GHz,-0.083
4.047 GHz,-0.085
4.047 GHz,-0.087
4.047 GHz,-0.089
4.048 GHz,-0.092
4.048 GHz,-0.094
4.048 GHz,-0.096
4.048 GHz,-0.097
4.049 GHz,-0.099
4.049 GHz,-0.101
4.049 GHz,-0.102
4.050 GHz,-0.104
4.050 GHz,-0.106
4.050 GHz,-0.108
4.050 GHz,-0.109
4.051 GHz,-0.111
4.051 GHz,-0.113
4.051 GHz,-0.114
4.052 GHz,-0.116
4.052 GHz,-0.117
4.052 GHz,-0.119
4.052 GHz,-0.120
4.053 GHz,-0.122
4.053 GHz,-0.123
4.053 GHz,-0.125
4.054 GHz,-0.126
4.054 GHz,-0.128
4.054 GHz,-0.130
4.054 GHz,-0.133
4.055 GHz,-0.136
4.055 GHz,-0.139
4.055 GHz,-0.141
4.056 GHz,-0.144
4.056 GHz,-0.147
4.056 GHz,-0.150
4.056 GHz,-0.153
4.057 GHz,-0.156
4.057 GHz,-0.159
4.057 GHz,-0.162
4.057 GHz,-0.163
4.058 GHz,-0.165
4.058 GHz,-0.167
4.058 GHz,-0.169
4.059 GHz,-0.171
4.059 GHz,-0.173
4.059 GHz,-0.175
4.059 GHz,-0.176
4.060 GHz,-0.178
4.060 GHz,-0.180
4.060 GHz,-0.183
4.061 GHz,-0.185
4.061 GHz,-0.188
4.061 GHz,-0.190
4.061 GHz,-0.192
4.062 GHz,-0.195
4.062 GHz,-0.197
4.062 GHz,-0.200
4.063 GHz,-0.202
4.063 GHz,-0.205
4.063 GHz,-0.207
4.063 GHz,-0.209
4.064 GHz,-0.211
4.064 GHz,-0.213
4.064 GHz,-0.214
4.064 GHz,-0.216
4.065 GHz,-0.218
4.065 GHz,-0.220
4.065 GHz,-0.222
4.066 GHz,-0.223
4.066 GHz,-0.225
4.066 GHz,-0.228
4.066 GHz,-0.230
4.067 GHz,-0.233
4.067 GHz,-0.235
4.067 GHz,-0.238
4.068 GHz,-0.240
4.068 GHz,-0.243
4.068 GHz,-0.246
4.068 GHz,-0.248
4.069 GHz,-0.251
4.069 GHz,-0.253
4.069 GHz,-0.255
4.070 GHz,-0.258
4.070 GHz,-0.260
4.070 GHz,-0.262
4.070 GHz,-0.264
4.071 GHz,-0.266
4.071 GHz,-0.269
4.071 GHz,-0.271
4.072 GHz,-0.273
4.072 GHz,-0.275
4.072 GHz,-0.277
4.072 GHz,-0.280
4.073 GHz,-0.283
4.073 GHz,-0.285
4.073 GHz,-0.288
4.074 GHz,-0.290
4.074 GHz,-0.293
4.074 GHz,-0.296
4.074 GHz,-0.298
4.075 GHz,-0.301
4.075 GHz,-0.303
4.075 GHz,-0.305
4.075 GHz,-0.307
4.076 GHz,-0.309
4.076 GHz,-0.311
4.076 GHz,-0.313
4.077 GHz,-0.315
4.077 GHz,-0.317
4.077 GHz,-0.319
4.077 GHz,-0.321
4.078 GHz,-0.323
4.078 GHz,-0.324
4.078 GHz,-0.327
4.079 GHz,-0.329
4.079 GHz,-0.331
4.079 GHz,-0.334
4.079 GHz,-0.336
4.080 GHz,-0.338
4.080 GHz,-0.340
4.080 GHz,-0.343
4.081 GHz,-0.345
4.081 GHz,-0.347
4.081 GHz,-0.350
4.081 GHz,-0.352
4.082 GHz,-0.354
4.082 GHz,-0.356
4.082 GHz,-0.359
4.082 GHz,-0.361
4.083 GHz,-0.363
4.083 GHz,-0.365
4.083 GHz,-0.367
4.084 GHz,-0.370
4.084 GHz,-0.372
4.084 GHz,-0.374
4.084 GHz,-0.376
4.085 GHz,-0.378
4.085 GHz,-0.380
4.085 GHz,-0.382
4.086 GHz,-0.384
4.086 GHz,-0.386
4.086 GHz,-0.388
4.086 GHz,-0.390
4.087 GHz,-0.392
4.087 GHz,-0.393
4.087 GHz,-0.396
4.088 GHz,-0.398
4.088 GHz,-0.400
4.088 GHz,-0.403
4.088 GHz,-0.405
4.089 GHz,-0.407
4.089 GHz,-0.410
4.089 GHz,-0.412
4.090 GHz,-0.414
4.090 GHz,-0.416
4.090 GHz,-0.419
4.090 GHz,-0.421
4.091 GHz,-0.423
4.091 GHz,-0.426
4.091 GHz,-0.428
4.091 GHz,-0.430
4.092 GHz,-0.433
4.092 GHz,-0.435
4.092 GHz,-0.437
4.093 GHz,-0.440
4.093 GHz,-0.442
4.093 GHz,-0.444
4.093 GHz,-0.446
4.094 GHz,-0.448
4.094 GHz,-0.450
4.094 GHz,-0.452
4.095 GHz,-0.454
4.095 GHz,-0.456
4.095 GHz,-0.458
4.095 GHz,-0.460
4.096 GHz,-0.462
4.096 GHz,-0.464
4.096 GHz,-0.466
4.097 GHz,-0.468
4.097 GHz,-0.471
4.097 GHz,-0.473
4.097 GHz,-0.476
4.098 GHz,-0.478
4.098 GHz,-0.480
4.098 GHz,-0.483
4.099 GHz,-0.485
4.099 GHz,-0.487
4.099 GHz,-0.490
4.099 GHz,-0.492
4.100 GHz,-0.494
4.100 GHz,-0.497
4.100 GHz,-0.499
4.101 GHz,-0.502
4.101 GHz,-0.504
4.101 GHz,-0.506
4.101 GHz,-0.509
4.102 GHz,-0.511
4.102 GHz,-0.513
4.102 GHz,-0.516
4.102 GHz,-0.518
4.103 GHz,-0.521
4.103 GHz,-0.523
4.103 GHz,-0.526
4.104 GHz,-0.528
4.104 GHz,-0.531
4.104 GHz,-0.533
4.104 GHz,-0.536
4.105 GHz,-0.538
4.105 GHz,-0.541
4.105 GHz,-0.543
4.106 GHz,-0.546
4.106 GHz,-0.549
4.106 GHz,-0.552
4.106 GHz,-0.554
4.107 GHz,-0.557
4.107 GHz,-0.560
4.107 GHz,-0.563
4.108 GHz,-0.565
4.108 GHz,-0.568
4.108 GHz,-0.571
4.108 GHz,-0.572
4.109 GHz,-0.574
4.109 GHz,-0.575
4.109 GHz,-0.577
4.109 GHz,-0.578
4.110 GHz,-0.580
4.110 GHz,-0.581
4.110 GHz,-0.583
4.111 GHz,-0.585
4.111 GHz,-0.586
4.111 GHz,-0.588
4.111 GHz,-0.591
4.112 GHz,-0.594
4.112 GHz,-0.597
4.112 GHz,-0.600
4.113 GHz,-0.603
4.113 GHz,-0.606
4.113 GHz,-0.609
4.113 GHz,-0.611
4.114 GHz,-0.614
4.114 GHz,-0.617
4.114 GHz,-0.619
4.115 GHz,-0.620
4.115 GHz,-0.622
4.115 GHz,-0.624
4.115 GHz,-0.625
4.116 GHz,-0.627
4.116 GHz,-0.628
4.116 GHz,-0.630
4.117 GHz,-0.631
4.117 GHz,-0.633
4.117 GHz,-0.635
4.117 GHz,-0.638
4.118 GHz,-0.641
4.118 GHz,-0.645
4.118 GHz,-0.648
4.119 GHz,-0.651
4.119 GHz,-0.654
4.119 GHz,-0.657
4.119 GHz,-0.660
4.120 GHz,-0.663
4.120 GHz,-0.667
4.120 GHz,-0.669
4.120 GHz,-0.670
4.121 GHz,-0.672
4.121 GHz,-0.674
4.121 GHz,-0.675
4.122 GHz,-0.677
4.122 GHz,-0.679
4.122 GHz,-0.680
4.122 GHz,-0.682
4.123 GHz,-0.684
4.123 GHz,-0.685
4.123 GHz,-0.688
4.124 GHz,-0.690
4.124 GHz,-0.693
4.124 GHz,-0.696
4.124 GHz,-0.698
4.125 GHz,-0.701
