"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
2.534 GHz,-5.189
2.534 GHz,-5.188
2.534 GHz,-5.188
2.534 GHz,-5.187
2.535 GHz,-5.186
2.535 GHz,-5.186
2.535 GHz,-5.185
2.536 GHz,-5.185
2.536 GHz,-5.184
2.536 GHz,-5.183
2.536 GHz,-5.182
2.537 GHz,-5.182
2.537 GHz,-5.181
2.537 GHz,-5.180
2.538 GHz,-5.179
2.538 GHz,-5.178
2.538 GHz,-5.177
2.538 GHz,-5.176
2.539 GHz,-5.176
2.539 GHz,-5.175
2.539 GHz,-5.174
2.540 GHz,-5.173
2.540 GHz,-5.173
2.540 GHz,-5.172
2.540 GHz,-5.172
2.541 GHz,-5.171
2.541 GHz,-5.171
2.541 GHz,-5.170
2.542 GHz,-5.169
2.542 GHz,-5.168
2.542 GHz,-5.167
2.542 GHz,-5.166
2.543 GHz,-5.165
2.543 GHz,-5.164
2.543 GHz,-5.163
2.543 GHz,-5.162
2.544 GHz,-5.161
2.544 GHz,-5.159
2.544 GHz,-5.158
2.545 GHz,-5.157
2.545 GHz,-5.155
2.545 GHz,-5.154
2.545 GHz,-5.153
2.546 GHz,-5.151
2.546 GHz,-5.150
2.546 GHz,-5.148
2.547 GHz,-5.147
2.547 GHz,-5.146
2.547 GHz,-5.144
2.547 GHz,-5.143
2.548 GHz,-5.141
2.548 GHz,-5.140
2.548 GHz,-5.139
2.549 GHz,-5.138
2.549 GHz,-5.137
2.549 GHz,-5.136
2.549 GHz,-5.135
2.550 GHz,-5.134
2.550 GHz,-5.133
2.550 GHz,-5.132
2.551 GHz,-5.131
2.551 GHz,-5.130
2.551 GHz,-5.130
2.551 GHz,-5.129
2.552 GHz,-5.128
2.552 GHz,-5.127
2.552 GHz,-5.127
2.553 GHz,-5.126
2.553 GHz,-5.126
2.553 GHz,-5.125
2.553 GHz,-5.124
2.554 GHz,-5.124
2.554 GHz,-5.123
2.554 GHz,-5.122
2.554 GHz,-5.121
2.555 GHz,-5.120
2.555 GHz,-5.119
2.555 GHz,-5.118
2.556 GHz,-5.116
2.556 GHz,-5.115
2.556 GHz,-5.114
2.556 GHz,-5.113
2.557 GHz,-5.112
2.557 GHz,-5.110
2.557 GHz,-5.109
2.558 GHz,-5.108
2.558 GHz,-5.106
2.558 GHz,-5.105
2.558 GHz,-5.104
2.559 GHz,-5.102
2.559 GHz,-5.101
2.559 GHz,-5.099
2.560 GHz,-5.098
2.560 GHz,-5.097
2.560 GHz,-5.095
2.560 GHz,-5.094
2.561 GHz,-5.093
2.561 GHz,-5.092
2.561 GHz,-5.091
2.562 GHz,-5.090
2.562 GHz,-5.089
2.562 GHz,-5.088
2.562 GHz,-5.087
2.563 GHz,-5.085
2.563 GHz,-5.084
2.563 GHz,-5.083
2.563 GHz,-5.081
2.564 GHz,-5.079
2.564 GHz,-5.078
2.564 GHz,-5.076
2.565 GHz,-5.074
2.565 GHz,-5.072
2.565 GHz,-5.071
2.565 GHz,-5.069
2.566 GHz,-5.068
2.566 GHz,-5.066
2.566 GHz,-5.065
2.567 GHz,-5.064
2.567 GHz,-5.063
2.567 GHz,-5.062
2.567 GHz,-5.061
2.568 GHz,-5.060
2.568 GHz,-5.060
2.568 GHz,-5.059
2.569 GHz,-5.058
2.569 GHz,-5.057
2.569 GHz,-5.056
2.569 GHz,-5.055
2.570 GHz,-5.054
2.570 GHz,-5.053
2.570 GHz,-5.051
2.571 GHz,-5.050
2.571 GHz,-5.049
2.571 GHz,-5.048
2.571 GHz,-5.047
2.572 GHz,-5.045
2.572 GHz,-5.044
2.572 GHz,-5.043
2.572 GHz,-5.043
2.573 GHz,-5.042
2.573 GHz,-5.041
2.573 GHz,-5.041
2.574 GHz,-5.040
2.574 GHz,-5.039
2.574 GHz,-5.038
2.574 GHz,-5.038
2.575 GHz,-5.037
2.575 GHz,-5.036
2.575 GHz,-5.035
2.576 GHz,-5.034
2.576 GHz,-5.032
2.576 GHz,-5.031
2.576 GHz,-5.029
2.577 GHz,-5.028
2.577 GHz,-5.027
2.577 GHz,-5.025
2.578 GHz,-5.024
2.578 GHz,-5.023
2.578 GHz,-5.021
2.578 GHz,-5.020
2.579 GHz,-5.019
2.579 GHz,-5.018
2.579 GHz,-5.017
2.579 GHz,-5.016
2.580 GHz,-5.015
2.580 GHz,-5.014
2.580 GHz,-5.013
2.581 GHz,-5.012
2.581 GHz,-5.011
2.581 GHz,-5.009
2.581 GHz,-5.008
2.582 GHz,-5.007
2.582 GHz,-5.006
2.582 GHz,-5.005
2.583 GHz,-5.004
2.583 GHz,-5.003
2.583 GHz,-5.002
2.583 GHz,-5.000
2.584 GHz,-4.999
2.584 GHz,-4.997
2.584 GHz,-4.996
2.585 GHz,-4.994
2.585 GHz,-4.992
2.585 GHz,-4.990
2.585 GHz,-4.988
2.586 GHz,-4.986
2.586 GHz,-4.984
2.586 GHz,-4.982
2.587 GHz,-4.980
2.587 GHz,-4.979
2.587 GHz,-4.977
2.587 GHz,-4.976
2.588 GHz,-4.974
2.588 GHz,-4.973
2.588 GHz,-4.972
2.588 GHz,-4.971
2.589 GHz,-4.970
2.589 GHz,-4.968
2.589 GHz,-4.967
2.590 GHz,-4.966
2.590 GHz,-4.964
2.590 GHz,-4.963
2.590 GHz,-4.961
2.591 GHz,-4.959
2.591 GHz,-4.957
2.591 GHz,-4.955
2.592 GHz,-4.953
2.592 GHz,-4.951
2.592 GHz,-4.949
2.592 GHz,-4.947
2.593 GHz,-4.945
2.593 GHz,-4.943
2.593 GHz,-4.941
2.594 GHz,-4.940
2.594 GHz,-4.938
2.594 GHz,-4.937
2.594 GHz,-4.936
2.595 GHz,-4.935
2.595 GHz,-4.933
2.595 GHz,-4.932
2.596 GHz,-4.931
2.596 GHz,-4.930
2.596 GHz,-4.928
2.596 GHz,-4.927
2.597 GHz,-4.925
2.597 GHz,-4.924
2.597 GHz,-4.922
2.598 GHz,-4.921
2.598 GHz,-4.919
2.598 GHz,-4.918
2.598 GHz,-4.916
2.599 GHz,-4.915
2.599 GHz,-4.914
2.599 GHz,-4.913
2.599 GHz,-4.911
2.600 GHz,-4.910
2.600 GHz,-4.910
2.600 GHz,-4.909
2.601 GHz,-4.908
2.601 GHz,-4.907
2.601 GHz,-4.906
2.601 GHz,-4.905
2.602 GHz,-4.904
2.602 GHz,-4.903
2.602 GHz,-4.902
2.603 GHz,-4.900
2.603 GHz,-4.898
2.603 GHz,-4.897
2.603 GHz,-4.895
2.604 GHz,-4.893
2.604 GHz,-4.892
2.604 GHz,-4.890
2.605 GHz,-4.889
2.605 GHz,-4.888
2.605 GHz,-4.887
2.605 GHz,-4.887
2.606 GHz,-4.887
2.606 GHz,-4.888
2.606 GHz,-4.888
2.607 GHz,-4.889
2.607 GHz,-4.889
2.607 GHz,-4.889
2.607 GHz,-4.889
2.608 GHz,-4.889
2.608 GHz,-4.888
2.608 GHz,-4.887
2.608 GHz,-4.885
2.609 GHz,-4.883
2.609 GHz,-4.880
2.609 GHz,-4.877
2.610 GHz,-4.874
2.610 GHz,-4.870
2.610 GHz,-4.867
2.610 GHz,-4.864
2.611 GHz,-4.862
2.611 GHz,-4.860
2.611 GHz,-4.858
2.612 GHz,-4.856
2.612 GHz,-4.855
2.612 GHz,-4.854
2.612 GHz,-4.852
2.613 GHz,-4.851
2.613 GHz,-4.850
2.613 GHz,-4.849
2.614 GHz,-4.848
2.614 GHz,-4.847
2.614 GHz,-4.845
2.614 GHz,-4.843
2.615 GHz,-4.841
2.615 GHz,-4.839
2.615 GHz,-4.837
2.615 GHz,-4.835
2.616 GHz,-4.833
2.616 GHz,-4.831
2.616 GHz,-4.829
2.617 GHz,-4.828
2.617 GHz,-4.826
2.617 GHz,-4.824
2.617 GHz,-4.823
2.618 GHz,-4.822
2.618 GHz,-4.821
2.618 GHz,-4.820
2.619 GHz,-4.819
2.619 GHz,-4.819
2.619 GHz,-4.818
2.619 GHz,-4.817
2.620 GHz,-4.815
2.620 GHz,-4.814
2.620 GHz,-4.812
2.621 GHz,-4.811
2.621 GHz,-4.809
2.621 GHz,-4.807
2.621 GHz,-4.805
2.622 GHz,-4.803
2.622 GHz,-4.801
2.622 GHz,-4.799
2.623 GHz,-4.797
2.623 GHz,-4.795
2.623 GHz,-4.793
2.623 GHz,-4.791
2.624 GHz,-4.789
2.624 GHz,-4.787
2.624 GHz,-4.785
2.624 GHz,-4.784
2.625 GHz,-4.782
2.625 GHz,-4.780
2.625 GHz,-4.778
2.626 GHz,-4.777
2.626 GHz,-4.775
2.626 GHz,-4.773
2.626 GHz,-4.771
2.627 GHz,-4.769
2.627 GHz,-4.768
2.627 GHz,-4.766
2.628 GHz,-4.764
2.628 GHz,-4.762
2.628 GHz,-4.761
2.628 GHz,-4.759
2.629 GHz,-4.758
2.629 GHz,-4.757
2.629 GHz,-4.756
2.630 GHz,-4.755
2.630 GHz,-4.754
2.630 GHz,-4.754
2.630 GHz,-4.753
2.631 GHz,-4.753
2.631 GHz,-4.753
2.631 GHz,-4.752
2.632 GHz,-4.751
2.632 GHz,-4.751
2.632 GHz,-4.749
2.632 GHz,-4.748
2.633 GHz,-4.747
2.633 GHz,-4.745
2.633 GHz,-4.744
2.634 GHz,-4.742
2.634 GHz,-4.740
2.634 GHz,-4.738
2.634 GHz,-4.736
2.635 GHz,-4.735
2.635 GHz,-4.733
2.635 GHz,-4.731
2.635 GHz,-4.730
2.636 GHz,-4.728
2.636 GHz,-4.726
2.636 GHz,-4.725
2.637 GHz,-4.723
2.637 GHz,-4.722
2.637 GHz,-4.720
2.637 GHz,-4.718
2.638 GHz,-4.717
2.638 GHz,-4.715
2.638 GHz,-4.713
2.639 GHz,-4.712
2.639 GHz,-4.710
2.639 GHz,-4.709
2.639 GHz,-4.707
2.640 GHz,-4.705
2.640 GHz,-4.704
2.640 GHz,-4.702
2.641 GHz,-4.700
2.641 GHz,-4.699
2.641 GHz,-4.697
2.641 GHz,-4.695
2.642 GHz,-4.693
2.642 GHz,-4.691
2.642 GHz,-4.689
2.643 GHz,-4.687
2.643 GHz,-4.685
2.643 GHz,-4.683
2.643 GHz,-4.681
2.644 GHz,-4.679
2.644 GHz,-4.677
2.644 GHz,-4.676
2.644 GHz,-4.674
2.645 GHz,-4.672
2.645 GHz,-4.671
2.645 GHz,-4.669
2.646 GHz,-4.668
2.646 GHz,-4.666
2.646 GHz,-4.665
2.646 GHz,-4.663
2.647 GHz,-4.661
2.647 GHz,-4.659
2.647 GHz,-4.657
2.648 GHz,-4.655
2.648 GHz,-4.653
2.648 GHz,-4.651
2.648 GHz,-4.648
2.649 GHz,-4.646
2.649 GHz,-4.644
2.649 GHz,-4.641
2.650 GHz,-4.639
2.650 GHz,-4.637
2.650 GHz,-4.634
2.650 GHz,-4.632
2.651 GHz,-4.630
2.651 GHz,-4.628
2.651 GHz,-4.626
2.651 GHz,-4.624
2.652 GHz,-4.622
2.652 GHz,-4.620
2.652 GHz,-4.618
2.653 GHz,-4.616
2.653 GHz,-4.614
2.653 GHz,-4.612
2.653 GHz,-4.610
2.654 GHz,-4.608
2.654 GHz,-4.607
2.654 GHz,-4.605
2.655 GHz,-4.604
2.655 GHz,-4.602
2.655 GHz,-4.600
2.655 GHz,-4.599
2.656 GHz,-4.597
2.656 GHz,-4.595
2.656 GHz,-4.593
2.657 GHz,-4.592
2.657 GHz,-4.590
2.657 GHz,-4.588
2.657 GHz,-4.586
2.658 GHz,-4.584
2.658 GHz,-4.582
2.658 GHz,-4.580
2.659 GHz,-4.578
2.659 GHz,-4.576
2.659 GHz,-4.574
2.659 GHz,-4.572
2.660 GHz,-4.570
2.660 GHz,-4.567
2.660 GHz,-4.565
2.660 GHz,-4.563
2.661 GHz,-4.561
2.661 GHz,-4.558
2.661 GHz,-4.556
2.662 GHz,-4.554
2.662 GHz,-4.552
2.662 GHz,-4.550
2.662 GHz,-4.548
2.663 GHz,-4.547
2.663 GHz,-4.545
2.663 GHz,-4.543
2.664 GHz,-4.542
2.664 GHz,-4.540
2.664 GHz,-4.539
2.664 GHz,-4.537
2.665 GHz,-4.535
2.665 GHz,-4.534
2.665 GHz,-4.532
2.666 GHz,-4.531
2.666 GHz,-4.529
2.666 GHz,-4.527
2.666 GHz,-4.526
2.667 GHz,-4.524
2.667 GHz,-4.523
2.667 GHz,-4.521
2.668 GHz,-4.519
2.668 GHz,-4.518
2.668 GHz,-4.516
2.668 GHz,-4.515
2.669 GHz,-4.514
2.669 GHz,-4.512
2.669 GHz,-4.511
2.670 GHz,-4.510
2.670 GHz,-4.508
2.670 GHz,-4.507
2.670 GHz,-4.505
2.671 GHz,-4.503
2.671 GHz,-4.501
2.671 GHz,-4.498
2.671 GHz,-4.495
2.672 GHz,-4.492
2.672 GHz,-4.489
2.672 GHz,-4.485
2.673 GHz,-4.481
2.673 GHz,-4.478
2.673 GHz,-4.474
2.673 GHz,-4.470
2.674 GHz,-4.467
2.674 GHz,-4.463
2.674 GHz,-4.460
2.675 GHz,-4.457
2.675 GHz,-4.454
2.675 GHz,-4.451
2.675 GHz,-4.448
2.676 GHz,-4.445
2.676 GHz,-4.442
2.676 GHz,-4.439
2.677 GHz,-4.436
2.677 GHz,-4.433
2.677 GHz,-4.431
2.677 GHz,-4.428
2.678 GHz,-4.425
2.678 GHz,-4.422
2.678 GHz,-4.419
2.679 GHz,-4.416
2.679 GHz,-4.414
2.679 GHz,-4.411
2.679 GHz,-4.409
2.680 GHz,-4.407
2.680 GHz,-4.405
2.680 GHz,-4.403
2.680 GHz,-4.402
2.681 GHz,-4.401
2.681 GHz,-4.400
2.681 GHz,-4.400
2.682 GHz,-4.399
2.682 GHz,-4.399
2.682 GHz,-4.398
2.682 GHz,-4.397
2.683 GHz,-4.396
2.683 GHz,-4.395
2.683 GHz,-4.393
2.684 GHz,-4.391
2.684 GHz,-4.389
2.684 GHz,-4.387
2.684 GHz,-4.384
2.685 GHz,-4.381
2.685 GHz,-4.379
2.685 GHz,-4.376
2.686 GHz,-4.374
2.686 GHz,-4.371
2.686 GHz,-4.369
2.686 GHz,-4.367
2.687 GHz,-4.365
2.687 GHz,-4.363
2.687 GHz,-4.360
2.688 GHz,-4.358
2.688 GHz,-4.356
2.688 GHz,-4.354
2.688 GHz,-4.352
2.689 GHz,-4.350
2.689 GHz,-4.348
2.689 GHz,-4.345
2.689 GHz,-4.343
2.690 GHz,-4.340
2.690 GHz,-4.337
2.690 GHz,-4.335
2.691 GHz,-4.332
2.691 GHz,-4.329
2.691 GHz,-4.326
2.691 GHz,-4.324
2.692 GHz,-4.321
2.692 GHz,-4.318
2.692 GHz,-4.315
2.693 GHz,-4.313
2.693 GHz,-4.310
2.693 GHz,-4.307
2.693 GHz,-4.305
2.694 GHz,-4.302
2.694 GHz,-4.299
2.694 GHz,-4.296
2.695 GHz,-4.294
2.695 GHz,-4.291
2.695 GHz,-4.289
2.695 GHz,-4.287
2.696 GHz,-4.285
2.696 GHz,-4.283
2.696 GHz,-4.281
2.696 GHz,-4.279
2.697 GHz,-4.277
2.697 GHz,-4.275
2.697 GHz,-4.273
2.698 GHz,-4.271
2.698 GHz,-4.268
2.698 GHz,-4.265
2.698 GHz,-4.262
2.699 GHz,-4.259
2.699 GHz,-4.255
2.699 GHz,-4.251
2.700 GHz,-4.247
2.700 GHz,-4.243
2.700 GHz,-4.240
2.700 GHz,-4.236
2.701 GHz,-4.232
2.701 GHz,-4.228
2.701 GHz,-4.225
2.702 GHz,-4.222
2.702 GHz,-4.218
2.702 GHz,-4.215
2.702 GHz,-4.212
2.703 GHz,-4.208
2.703 GHz,-4.205
2.703 GHz,-4.202
2.704 GHz,-4.199
2.704 GHz,-4.196
2.704 GHz,-4.193
2.704 GHz,-4.190
2.705 GHz,-4.187
2.705 GHz,-4.185
2.705 GHz,-4.182
2.705 GHz,-4.179
2.706 GHz,-4.177
2.706 GHz,-4.174
2.706 GHz,-4.172
2.707 GHz,-4.169
2.707 GHz,-4.166
2.707 GHz,-4.163
2.707 GHz,-4.160
2.708 GHz,-4.157
2.708 GHz,-4.154
2.708 GHz,-4.151
2.709 GHz,-4.148
2.709 GHz,-4.145
2.709 GHz,-4.142
2.709 GHz,-4.139
2.710 GHz,-4.136
2.710 GHz,-4.134
2.710 GHz,-4.131
2.711 GHz,-4.130
2.711 GHz,-4.128
2.711 GHz,-4.127
2.711 GHz,-4.125
2.712 GHz,-4.124
2.712 GHz,-4.123
2.712 GHz,-4.121
2.713 GHz,-4.119
2.713 GHz,-4.117
2.713 GHz,-4.114
2.713 GHz,-4.111
2.714 GHz,-4.107
2.714 GHz,-4.103
2.714 GHz,-4.099
2.715 GHz,-4.095
2.715 GHz,-4.090
2.715 GHz,-4.086
2.715 GHz,-4.081
2.716 GHz,-4.077
2.716 GHz,-4.073
2.716 GHz,-4.069
2.716 GHz,-4.066
2.717 GHz,-4.062
2.717 GHz,-4.058
2.717 GHz,-4.055
2.718 GHz,-4.051
2.718 GHz,-4.048
2.718 GHz,-4.044
2.718 GHz,-4.041
2.719 GHz,-4.038
2.719 GHz,-4.035
2.719 GHz,-4.031
2.720 GHz,-4.028
2.720 GHz,-4.025
2.720 GHz,-4.023
2.720 GHz,-4.020
2.721 GHz,-4.017
2.721 GHz,-4.014
2.721 GHz,-4.011
2.722 GHz,-4.008
2.722 GHz,-4.005
2.722 GHz,-4.002
2.722 GHz,-3.999
2.723 GHz,-3.996
2.723 GHz,-3.993
2.723 GHz,-3.990
2.724 GHz,-3.986
2.724 GHz,-3.983
2.724 GHz,-3.980
2.724 GHz,-3.976
2.725 GHz,-3.973
2.725 GHz,-3.970
2.725 GHz,-3.967
2.725 GHz,-3.964
2.726 GHz,-3.960
2.726 GHz,-3.957
2.726 GHz,-3.954
2.727 GHz,-3.951
2.727 GHz,-3.948
2.727 GHz,-3.945
2.727 GHz,-3.941
2.728 GHz,-3.938
2.728 GHz,-3.935
2.728 GHz,-3.932
2.729 GHz,-3.928
2.729 GHz,-3.925
2.729 GHz,-3.922
2.729 GHz,-3.919
2.730 GHz,-3.915
2.730 GHz,-3.912
2.730 GHz,-3.909
2.731 GHz,-3.905
2.731 GHz,-3.902
2.731 GHz,-3.899
2.731 GHz,-3.895
2.732 GHz,-3.892
2.732 GHz,-3.888
2.732 GHz,-3.885
2.732 GHz,-3.881
2.733 GHz,-3.878
2.733 GHz,-3.874
2.733 GHz,-3.871
2.734 GHz,-3.867
2.734 GHz,-3.864
2.734 GHz,-3.860
2.734 GHz,-3.857
2.735 GHz,-3.854
2.735 GHz,-3.850
2.735 GHz,-3.847
2.736 GHz,-3.843
2.736 GHz,-3.840
2.736 GHz,-3.836
2.736 GHz,-3.833
2.737 GHz,-3.829
2.737 GHz,-3.826
2.737 GHz,-3.822
2.738 GHz,-3.819
2.738 GHz,-3.816
2.738 GHz,-3.812
2.738 GHz,-3.809
2.739 GHz,-3.806
2.739 GHz,-3.802
2.739 GHz,-3.799
2.740 GHz,-3.795
2.740 GHz,-3.792
2.740 GHz,-3.788
2.740 GHz,-3.784
2.741 GHz,-3.779
2.741 GHz,-3.775
2.741 GHz,-3.771
2.741 GHz,-3.766
2.742 GHz,-3.762
2.742 GHz,-3.757
2.742 GHz,-3.752
2.743 GHz,-3.748
2.743 GHz,-3.744
2.743 GHz,-3.739
2.743 GHz,-3.735
2.744 GHz,-3.730
2.744 GHz,-3.726
2.744 GHz,-3.722
2.745 GHz,-3.718
2.745 GHz,-3.713
2.745 GHz,-3.709
2.745 GHz,-3.705
2.746 GHz,-3.701
2.746 GHz,-3.696
2.746 GHz,-3.692
2.747 GHz,-3.688
2.747 GHz,-3.684
2.747 GHz,-3.680
2.747 GHz,-3.676
2.748 GHz,-3.672
2.748 GHz,-3.668
2.748 GHz,-3.663
2.749 GHz,-3.659
2.749 GHz,-3.655
2.749 GHz,-3.651
2.749 GHz,-3.647
2.750 GHz,-3.643
2.750 GHz,-3.639
2.750 GHz,-3.635
2.751 GHz,-3.630
2.751 GHz,-3.626
2.751 GHz,-3.622
2.751 GHz,-3.618
2.752 GHz,-3.613
2.752 GHz,-3.609
2.752 GHz,-3.604
2.752 GHz,-3.599
2.753 GHz,-3.595
2.753 GHz,-3.590
2.753 GHz,-3.584
2.754 GHz,-3.579
2.754 GHz,-3.574
2.754 GHz,-3.569
2.754 GHz,-3.564
2.755 GHz,-3.559
2.755 GHz,-3.554
2.755 GHz,-3.550
2.756 GHz,-3.545
2.756 GHz,-3.541
2.756 GHz,-3.536
2.756 GHz,-3.532
2.757 GHz,-3.527
2.757 GHz,-3.523
2.757 GHz,-3.519
2.758 GHz,-3.514
2.758 GHz,-3.510
2.758 GHz,-3.505
2.758 GHz,-3.500
2.759 GHz,-3.496
2.759 GHz,-3.491
2.759 GHz,-3.486
2.760 GHz,-3.481
2.760 GHz,-3.477
2.760 GHz,-3.472
2.760 GHz,-3.467
2.761 GHz,-3.462
2.761 GHz,-3.457
2.761 GHz,-3.452
2.761 GHz,-3.447
2.762 GHz,-3.442
2.762 GHz,-3.437
2.762 GHz,-3.431
2.763 GHz,-3.426
2.763 GHz,-3.421
2.763 GHz,-3.416
2.763 GHz,-3.410
2.764 GHz,-3.405
2.764 GHz,-3.400
2.764 GHz,-3.395
2.765 GHz,-3.390
2.765 GHz,-3.386
2.765 GHz,-3.381
2.765 GHz,-3.376
2.766 GHz,-3.371
2.766 GHz,-3.366
2.766 GHz,-3.361
2.767 GHz,-3.357
2.767 GHz,-3.352
2.767 GHz,-3.347
2.767 GHz,-3.341
2.768 GHz,-3.336
2.768 GHz,-3.331
2.768 GHz,-3.326
2.768 GHz,-3.320
2.769 GHz,-3.315
2.769 GHz,-3.310
2.769 GHz,-3.304
2.770 GHz,-3.299
2.770 GHz,-3.294
2.770 GHz,-3.289
2.770 GHz,-3.283
2.771 GHz,-3.278
2.771 GHz,-3.273
2.771 GHz,-3.267
2.772 GHz,-3.262
2.772 GHz,-3.257
2.772 GHz,-3.252
2.772 GHz,-3.246
2.773 GHz,-3.241
2.773 GHz,-3.235
2.773 GHz,-3.230
2.774 GHz,-3.224
2.774 GHz,-3.218
2.774 GHz,-3.213
2.774 GHz,-3.207
2.775 GHz,-3.201
2.775 GHz,-3.196
2.775 GHz,-3.190
2.776 GHz,-3.184
2.776 GHz,-3.178
2.776 GHz,-3.172
2.776 GHz,-3.166
2.777 GHz,-3.160
2.777 GHz,-3.154
2.777 GHz,-3.148
2.777 GHz,-3.142
2.778 GHz,-3.135
2.778 GHz,-3.129
2.778 GHz,-3.123
2.779 GHz,-3.117
2.779 GHz,-3.112
2.779 GHz,-3.106
2.779 GHz,-3.100
2.780 GHz,-3.095
2.780 GHz,-3.090
2.780 GHz,-3.085
2.781 GHz,-3.080
2.781 GHz,-3.074
2.781 GHz,-3.069
2.781 GHz,-3.064
2.782 GHz,-3.058
2.782 GHz,-3.052
2.782 GHz,-3.046
2.783 GHz,-3.040
2.783 GHz,-3.034
2.783 GHz,-3.027
2.783 GHz,-3.020
2.784 GHz,-3.014
2.784 GHz,-3.007
2.784 GHz,-3.000
2.785 GHz,-2.994
2.785 GHz,-2.988
2.785 GHz,-2.981
2.785 GHz,-2.975
2.786 GHz,-2.970
2.786 GHz,-2.964
2.786 GHz,-2.958
2.787 GHz,-2.953
2.787 GHz,-2.947
2.787 GHz,-2.941
2.787 GHz,-2.936
2.788 GHz,-2.930
2.788 GHz,-2.924
2.788 GHz,-2.918
2.788 GHz,-2.912
2.789 GHz,-2.906
2.789 GHz,-2.900
2.789 GHz,-2.893
2.790 GHz,-2.887
2.790 GHz,-2.880
2.790 GHz,-2.874
2.790 GHz,-2.868
2.791 GHz,-2.861
2.791 GHz,-2.855
2.791 GHz,-2.848
2.792 GHz,-2.842
2.792 GHz,-2.835
2.792 GHz,-2.829
2.792 GHz,-2.822
2.793 GHz,-2.815
2.793 GHz,-2.809
2.793 GHz,-2.802
2.794 GHz,-2.795
2.794 GHz,-2.789
2.794 GHz,-2.782
2.794 GHz,-2.775
2.795 GHz,-2.769
2.795 GHz,-2.762
2.795 GHz,-2.755
2.796 GHz,-2.748
2.796 GHz,-2.742
2.796 GHz,-2.735
2.796 GHz,-2.728
2.797 GHz,-2.722
2.797 GHz,-2.715
2.797 GHz,-2.708
2.797 GHz,-2.702
2.798 GHz,-2.696
2.798 GHz,-2.690
2.798 GHz,-2.684
2.799 GHz,-2.677
2.799 GHz,-2.671
2.799 GHz,-2.665
2.799 GHz,-2.658
2.800 GHz,-2.651
2.800 GHz,-2.644
2.800 GHz,-2.637
2.801 GHz,-2.629
2.801 GHz,-2.621
2.801 GHz,-2.613
2.801 GHz,-2.604
2.802 GHz,-2.596
2.802 GHz,-2.588
2.802 GHz,-2.580
2.803 GHz,-2.572
2.803 GHz,-2.564
2.803 GHz,-2.557
2.803 GHz,-2.550
2.804 GHz,-2.544
2.804 GHz,-2.538
2.804 GHz,-2.532
2.804 GHz,-2.526
2.805 GHz,-2.521
2.805 GHz,-2.515
2.805 GHz,-2.509
2.806 GHz,-2.502
2.806 GHz,-2.496
2.806 GHz,-2.489
2.806 GHz,-2.481
2.807 GHz,-2.473
2.807 GHz,-2.465
2.807 GHz,-2.457
2.808 GHz,-2.449
2.808 GHz,-2.440
2.808 GHz,-2.432
2.808 GHz,-2.423
2.809 GHz,-2.415
2.809 GHz,-2.407
2.809 GHz,-2.399
2.810 GHz,-2.391
2.810 GHz,-2.383
2.810 GHz,-2.375
2.810 GHz,-2.367
2.811 GHz,-2.359
2.811 GHz,-2.351
2.811 GHz,-2.343
2.812 GHz,-2.335
2.812 GHz,-2.327
2.812 GHz,-2.319
2.812 GHz,-2.311
2.813 GHz,-2.303
2.813 GHz,-2.294
2.813 GHz,-2.286
2.813 GHz,-2.278
2.814 GHz,-2.269
2.814 GHz,-2.261
2.814 GHz,-2.253
2.815 GHz,-2.245
2.815 GHz,-2.237
2.815 GHz,-2.230
2.815 GHz,-2.222
2.816 GHz,-2.215
2.816 GHz,-2.209
2.816 GHz,-2.202
2.817 GHz,-2.195
2.817 GHz,-2.188
2.817 GHz,-2.182
2.817 GHz,-2.174
2.818 GHz,-2.167
2.818 GHz,-2.159
2.818 GHz,-2.150
2.819 GHz,-2.141
2.819 GHz,-2.131
2.819 GHz,-2.122
2.819 GHz,-2.112
2.820 GHz,-2.102
2.820 GHz,-2.092
2.820 GHz,-2.082
2.821 GHz,-2.072
2.821 GHz,-2.062
2.821 GHz,-2.053
2.821 GHz,-2.043
2.822 GHz,-2.034
2.822 GHz,-2.025
2.822 GHz,-2.016
2.822 GHz,-2.006
2.823 GHz,-1.997
2.823 GHz,-1.988
2.823 GHz,-1.979
2.824 GHz,-1.971
2.824 GHz,-1.962
2.824 GHz,-1.954
2.824 GHz,-1.946
2.825 GHz,-1.939
2.825 GHz,-1.931
2.825 GHz,-1.924
2.826 GHz,-1.917
2.826 GHz,-1.910
2.826 GHz,-1.902
2.826 GHz,-1.894
2.827 GHz,-1.886
2.827 GHz,-1.877
2.827 GHz,-1.868
2.828 GHz,-1.857
2.828 GHz,-1.847
2.828 GHz,-1.835
2.828 GHz,-1.824
2.829 GHz,-1.813
2.829 GHz,-1.801
2.829 GHz,-1.790
2.830 GHz,-1.779
2.830 GHz,-1.768
2.830 GHz,-1.758
2.830 GHz,-1.748
2.831 GHz,-1.738
2.831 GHz,-1.729
2.831 GHz,-1.720
2.832 GHz,-1.710
2.832 GHz,-1.701
2.832 GHz,-1.692
2.832 GHz,-1.683
2.833 GHz,-1.673
2.833 GHz,-1.664
2.833 GHz,-1.654
2.833 GHz,-1.644
