"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
2.109 GHz,-5.638
2.109 GHz,-5.638
2.110 GHz,-5.637
2.110 GHz,-5.636
2.110 GHz,-5.636
2.110 GHz,-5.635
2.111 GHz,-5.635
2.111 GHz,-5.634
2.111 GHz,-5.634
2.111 GHz,-5.634
2.112 GHz,-5.633
2.112 GHz,-5.633
2.112 GHz,-5.632
2.113 GHz,-5.632
2.113 GHz,-5.631
2.113 GHz,-5.631
2.113 GHz,-5.631
2.114 GHz,-5.630
2.114 GHz,-5.630
2.114 GHz,-5.629
2.115 GHz,-5.629
2.115 GHz,-5.629
2.115 GHz,-5.628
2.115 GHz,-5.628
2.116 GHz,-5.628
2.116 GHz,-5.627
2.116 GHz,-5.627
2.117 GHz,-5.626
2.117 GHz,-5.626
2.117 GHz,-5.626
2.117 GHz,-5.625
2.118 GHz,-5.625
2.118 GHz,-5.624
2.118 GHz,-5.624
2.119 GHz,-5.623
2.119 GHz,-5.623
2.119 GHz,-5.622
2.119 GHz,-5.622
2.120 GHz,-5.621
2.120 GHz,-5.621
2.120 GHz,-5.620
2.120 GHz,-5.620
2.121 GHz,-5.619
2.121 GHz,-5.619
2.121 GHz,-5.618
2.122 GHz,-5.618
2.122 GHz,-5.617
2.122 GHz,-5.616
2.122 GHz,-5.616
2.123 GHz,-5.615
2.123 GHz,-5.614
2.123 GHz,-5.614
2.124 GHz,-5.613
2.124 GHz,-5.612
2.124 GHz,-5.612
2.124 GHz,-5.611
2.125 GHz,-5.610
2.125 GHz,-5.610
2.125 GHz,-5.609
2.126 GHz,-5.608
2.126 GHz,-5.608
2.126 GHz,-5.607
2.126 GHz,-5.606
2.127 GHz,-5.606
2.127 GHz,-5.605
2.127 GHz,-5.604
2.128 GHz,-5.604
2.128 GHz,-5.603
2.128 GHz,-5.603
2.128 GHz,-5.602
2.129 GHz,-5.601
2.129 GHz,-5.601
2.129 GHz,-5.600
2.130 GHz,-5.599
2.130 GHz,-5.599
2.130 GHz,-5.598
2.130 GHz,-5.598
2.131 GHz,-5.597
2.131 GHz,-5.597
2.131 GHz,-5.596
2.131 GHz,-5.596
2.132 GHz,-5.595
2.132 GHz,-5.595
2.132 GHz,-5.594
2.133 GHz,-5.594
2.133 GHz,-5.593
2.133 GHz,-5.593
2.133 GHz,-5.592
2.134 GHz,-5.592
2.134 GHz,-5.591
2.134 GHz,-5.591
2.135 GHz,-5.590
2.135 GHz,-5.590
2.135 GHz,-5.589
2.135 GHz,-5.589
2.136 GHz,-5.588
2.136 GHz,-5.588
2.136 GHz,-5.587
2.137 GHz,-5.587
2.137 GHz,-5.586
2.137 GHz,-5.586
2.137 GHz,-5.585
2.138 GHz,-5.585
2.138 GHz,-5.584
2.138 GHz,-5.584
2.139 GHz,-5.583
2.139 GHz,-5.583
2.139 GHz,-5.583
2.139 GHz,-5.582
2.140 GHz,-5.582
2.140 GHz,-5.581
2.140 GHz,-5.581
2.140 GHz,-5.580
2.141 GHz,-5.580
2.141 GHz,-5.579
2.141 GHz,-5.579
2.142 GHz,-5.579
2.142 GHz,-5.578
2.142 GHz,-5.578
2.142 GHz,-5.577
2.143 GHz,-5.577
2.143 GHz,-5.577
2.143 GHz,-5.576
2.144 GHz,-5.576
2.144 GHz,-5.576
2.144 GHz,-5.575
2.144 GHz,-5.575
2.145 GHz,-5.574
2.145 GHz,-5.574
2.145 GHz,-5.574
2.146 GHz,-5.573
2.146 GHz,-5.573
2.146 GHz,-5.572
2.146 GHz,-5.572
2.147 GHz,-5.572
2.147 GHz,-5.571
2.147 GHz,-5.571
2.147 GHz,-5.570
2.148 GHz,-5.570
2.148 GHz,-5.569
2.148 GHz,-5.569
2.149 GHz,-5.569
2.149 GHz,-5.568
2.149 GHz,-5.568
2.149 GHz,-5.567
2.150 GHz,-5.567
2.150 GHz,-5.566
2.150 GHz,-5.565
2.151 GHz,-5.565
2.151 GHz,-5.564
2.151 GHz,-5.564
2.151 GHz,-5.563
2.152 GHz,-5.562
2.152 GHz,-5.562
2.152 GHz,-5.561
2.153 GHz,-5.560
2.153 GHz,-5.560
2.153 GHz,-5.559
2.153 GHz,-5.558
2.154 GHz,-5.558
2.154 GHz,-5.557
2.154 GHz,-5.556
2.155 GHz,-5.555
2.155 GHz,-5.555
2.155 GHz,-5.554
2.155 GHz,-5.553
2.156 GHz,-5.552
2.156 GHz,-5.552
2.156 GHz,-5.551
2.156 GHz,-5.550
2.157 GHz,-5.550
2.157 GHz,-5.549
2.157 GHz,-5.548
2.158 GHz,-5.548
2.158 GHz,-5.547
2.158 GHz,-5.546
2.158 GHz,-5.546
2.159 GHz,-5.545
2.159 GHz,-5.544
2.159 GHz,-5.544
2.160 GHz,-5.543
2.160 GHz,-5.543
2.160 GHz,-5.542
2.160 GHz,-5.541
2.161 GHz,-5.541
2.161 GHz,-5.540
2.161 GHz,-5.540
2.162 GHz,-5.539
2.162 GHz,-5.539
2.162 GHz,-5.539
2.162 GHz,-5.538
2.163 GHz,-5.538
2.163 GHz,-5.537
2.163 GHz,-5.537
2.164 GHz,-5.536
2.164 GHz,-5.536
2.164 GHz,-5.536
2.164 GHz,-5.535
2.165 GHz,-5.535
2.165 GHz,-5.535
2.165 GHz,-5.534
2.166 GHz,-5.534
2.166 GHz,-5.533
2.166 GHz,-5.533
2.166 GHz,-5.533
2.167 GHz,-5.532
2.167 GHz,-5.532
2.167 GHz,-5.532
2.167 GHz,-5.531
2.168 GHz,-5.531
2.168 GHz,-5.530
2.168 GHz,-5.530
2.169 GHz,-5.530
2.169 GHz,-5.529
2.169 GHz,-5.529
2.169 GHz,-5.528
2.170 GHz,-5.528
2.170 GHz,-5.527
2.170 GHz,-5.527
2.171 GHz,-5.526
2.171 GHz,-5.526
2.171 GHz,-5.525
2.171 GHz,-5.525
2.172 GHz,-5.524
2.172 GHz,-5.524
2.172 GHz,-5.523
2.173 GHz,-5.523
2.173 GHz,-5.522
2.173 GHz,-5.522
2.173 GHz,-5.521
2.174 GHz,-5.521
2.174 GHz,-5.520
2.174 GHz,-5.520
2.175 GHz,-5.519
2.175 GHz,-5.519
2.175 GHz,-5.518
2.175 GHz,-5.518
2.176 GHz,-5.517
2.176 GHz,-5.517
2.176 GHz,-5.516
2.176 GHz,-5.516
2.177 GHz,-5.515
2.177 GHz,-5.515
2.177 GHz,-5.514
2.178 GHz,-5.514
2.178 GHz,-5.513
2.178 GHz,-5.513
2.178 GHz,-5.512
2.179 GHz,-5.511
2.179 GHz,-5.511
2.179 GHz,-5.510
2.180 GHz,-5.510
2.180 GHz,-5.509
2.180 GHz,-5.508
2.180 GHz,-5.508
2.181 GHz,-5.507
2.181 GHz,-5.507
2.181 GHz,-5.506
2.182 GHz,-5.505
2.182 GHz,-5.505
2.182 GHz,-5.504
2.182 GHz,-5.503
2.183 GHz,-5.502
2.183 GHz,-5.502
2.183 GHz,-5.501
2.183 GHz,-5.500
2.184 GHz,-5.500
2.184 GHz,-5.499
2.184 GHz,-5.498
2.185 GHz,-5.497
2.185 GHz,-5.497
2.185 GHz,-5.496
2.185 GHz,-5.495
2.186 GHz,-5.495
2.186 GHz,-5.494
2.186 GHz,-5.493
2.187 GHz,-5.492
2.187 GHz,-5.492
2.187 GHz,-5.491
2.187 GHz,-5.490
2.188 GHz,-5.490
2.188 GHz,-5.489
2.188 GHz,-5.488
2.189 GHz,-5.488
2.189 GHz,-5.487
2.189 GHz,-5.486
2.189 GHz,-5.486
2.190 GHz,-5.485
2.190 GHz,-5.485
2.190 GHz,-5.484
2.191 GHz,-5.484
2.191 GHz,-5.483
2.191 GHz,-5.482
2.191 GHz,-5.482
2.192 GHz,-5.481
2.192 GHz,-5.481
2.192 GHz,-5.481
2.192 GHz,-5.480
2.193 GHz,-5.480
2.193 GHz,-5.479
2.193 GHz,-5.479
2.194 GHz,-5.478
2.194 GHz,-5.478
2.194 GHz,-5.477
2.194 GHz,-5.477
2.195 GHz,-5.477
2.195 GHz,-5.476
2.195 GHz,-5.476
2.196 GHz,-5.475
2.196 GHz,-5.475
2.196 GHz,-5.475
2.196 GHz,-5.474
2.197 GHz,-5.474
2.197 GHz,-5.473
2.197 GHz,-5.473
2.198 GHz,-5.472
2.198 GHz,-5.472
2.198 GHz,-5.471
2.198 GHz,-5.471
2.199 GHz,-5.471
2.199 GHz,-5.470
2.199 GHz,-5.470
2.200 GHz,-5.469
2.200 GHz,-5.469
2.200 GHz,-5.468
2.200 GHz,-5.467
2.201 GHz,-5.467
2.201 GHz,-5.466
2.201 GHz,-5.466
2.201 GHz,-5.465
2.202 GHz,-5.465
2.202 GHz,-5.464
2.202 GHz,-5.463
2.203 GHz,-5.463
2.203 GHz,-5.462
2.203 GHz,-5.461
2.203 GHz,-5.461
2.204 GHz,-5.460
2.204 GHz,-5.459
2.204 GHz,-5.459
2.205 GHz,-5.458
2.205 GHz,-5.457
2.205 GHz,-5.457
2.205 GHz,-5.456
2.206 GHz,-5.456
2.206 GHz,-5.455
2.206 GHz,-5.454
2.207 GHz,-5.454
2.207 GHz,-5.453
2.207 GHz,-5.452
2.207 GHz,-5.452
2.208 GHz,-5.451
2.208 GHz,-5.450
2.208 GHz,-5.450
2.209 GHz,-5.449
2.209 GHz,-5.449
2.209 GHz,-5.448
2.209 GHz,-5.448
2.210 GHz,-5.447
2.210 GHz,-5.446
2.210 GHz,-5.446
2.211 GHz,-5.445
2.211 GHz,-5.445
2.211 GHz,-5.444
2.211 GHz,-5.444
2.212 GHz,-5.443
2.212 GHz,-5.443
2.212 GHz,-5.442
2.212 GHz,-5.442
2.213 GHz,-5.442
2.213 GHz,-5.441
2.213 GHz,-5.441
2.214 GHz,-5.440
2.214 GHz,-5.440
2.214 GHz,-5.439
2.214 GHz,-5.439
2.215 GHz,-5.439
2.215 GHz,-5.438
2.215 GHz,-5.438
2.216 GHz,-5.437
2.216 GHz,-5.437
2.216 GHz,-5.436
2.216 GHz,-5.436
2.217 GHz,-5.436
2.217 GHz,-5.435
2.217 GHz,-5.435
2.218 GHz,-5.434
2.218 GHz,-5.434
2.218 GHz,-5.433
2.218 GHz,-5.433
2.219 GHz,-5.433
2.219 GHz,-5.432
2.219 GHz,-5.432
2.220 GHz,-5.431
2.220 GHz,-5.431
2.220 GHz,-5.430
2.220 GHz,-5.430
2.221 GHz,-5.429
2.221 GHz,-5.429
2.221 GHz,-5.429
2.221 GHz,-5.428
2.222 GHz,-5.428
2.222 GHz,-5.427
2.222 GHz,-5.427
2.223 GHz,-5.426
2.223 GHz,-5.426
2.223 GHz,-5.425
2.223 GHz,-5.424
2.224 GHz,-5.424
2.224 GHz,-5.423
2.224 GHz,-5.423
2.225 GHz,-5.422
2.225 GHz,-5.422
2.225 GHz,-5.421
2.225 GHz,-5.421
2.226 GHz,-5.420
2.226 GHz,-5.420
2.226 GHz,-5.419
2.227 GHz,-5.419
2.227 GHz,-5.418
2.227 GHz,-5.418
2.227 GHz,-5.418
2.228 GHz,-5.417
2.228 GHz,-5.417
2.228 GHz,-5.416
2.228 GHz,-5.416
2.229 GHz,-5.415
2.229 GHz,-5.415
2.229 GHz,-5.414
2.230 GHz,-5.414
2.230 GHz,-5.414
2.230 GHz,-5.413
2.230 GHz,-5.413
2.231 GHz,-5.413
2.231 GHz,-5.412
2.231 GHz,-5.412
2.232 GHz,-5.412
2.232 GHz,-5.412
2.232 GHz,-5.411
2.232 GHz,-5.411
2.233 GHz,-5.411
2.233 GHz,-5.411
2.233 GHz,-5.411
2.234 GHz,-5.410
2.234 GHz,-5.410
2.234 GHz,-5.410
2.234 GHz,-5.410
2.235 GHz,-5.410
2.235 GHz,-5.410
2.235 GHz,-5.409
2.236 GHz,-5.409
2.236 GHz,-5.409
2.236 GHz,-5.409
2.236 GHz,-5.409
2.237 GHz,-5.408
2.237 GHz,-5.408
2.237 GHz,-5.408
2.237 GHz,-5.408
2.238 GHz,-5.407
2.238 GHz,-5.407
2.238 GHz,-5.407
2.239 GHz,-5.406
2.239 GHz,-5.406
2.239 GHz,-5.405
2.239 GHz,-5.405
2.240 GHz,-5.404
2.240 GHz,-5.404
2.240 GHz,-5.403
2.241 GHz,-5.402
2.241 GHz,-5.402
2.241 GHz,-5.401
2.241 GHz,-5.400
2.242 GHz,-5.399
2.242 GHz,-5.399
2.242 GHz,-5.398
2.243 GHz,-5.397
2.243 GHz,-5.396
2.243 GHz,-5.395
2.243 GHz,-5.394
2.244 GHz,-5.393
2.244 GHz,-5.392
2.244 GHz,-5.391
2.245 GHz,-5.390
2.245 GHz,-5.389
2.245 GHz,-5.388
2.245 GHz,-5.387
2.246 GHz,-5.386
2.246 GHz,-5.385
2.246 GHz,-5.384
2.247 GHz,-5.383
2.247 GHz,-5.382
2.247 GHz,-5.381
2.247 GHz,-5.380
2.248 GHz,-5.379
2.248 GHz,-5.378
2.248 GHz,-5.377
2.248 GHz,-5.377
2.249 GHz,-5.376
2.249 GHz,-5.375
2.249 GHz,-5.374
2.250 GHz,-5.373
2.250 GHz,-5.373
2.250 GHz,-5.372
2.250 GHz,-5.372
2.251 GHz,-5.371
2.251 GHz,-5.371
2.251 GHz,-5.370
2.252 GHz,-5.370
2.252 GHz,-5.369
2.252 GHz,-5.369
2.252 GHz,-5.368
2.253 GHz,-5.368
2.253 GHz,-5.368
2.253 GHz,-5.367
2.254 GHz,-5.367
2.254 GHz,-5.367
2.254 GHz,-5.366
2.254 GHz,-5.366
2.255 GHz,-5.366
2.255 GHz,-5.365
2.255 GHz,-5.365
2.256 GHz,-5.365
2.256 GHz,-5.365
2.256 GHz,-5.364
2.256 GHz,-5.364
2.257 GHz,-5.364
2.257 GHz,-5.363
2.257 GHz,-5.363
2.257 GHz,-5.363
2.258 GHz,-5.362
2.258 GHz,-5.362
2.258 GHz,-5.362
2.259 GHz,-5.361
2.259 GHz,-5.361
2.259 GHz,-5.361
2.259 GHz,-5.360
2.260 GHz,-5.360
2.260 GHz,-5.359
2.260 GHz,-5.359
2.261 GHz,-5.358
2.261 GHz,-5.358
2.261 GHz,-5.357
2.261 GHz,-5.356
2.262 GHz,-5.356
2.262 GHz,-5.355
2.262 GHz,-5.354
2.263 GHz,-5.354
2.263 GHz,-5.353
2.263 GHz,-5.352
2.263 GHz,-5.352
2.264 GHz,-5.351
2.264 GHz,-5.350
2.264 GHz,-5.350
2.264 GHz,-5.349
2.265 GHz,-5.348
2.265 GHz,-5.347
2.265 GHz,-5.347
2.266 GHz,-5.346
2.266 GHz,-5.345
2.266 GHz,-5.345
2.266 GHz,-5.344
2.267 GHz,-5.343
2.267 GHz,-5.342
2.267 GHz,-5.342
2.268 GHz,-5.341
2.268 GHz,-5.340
2.268 GHz,-5.340
2.268 GHz,-5.339
2.269 GHz,-5.338
2.269 GHz,-5.338
2.269 GHz,-5.337
2.270 GHz,-5.337
2.270 GHz,-5.336
2.270 GHz,-5.336
2.270 GHz,-5.335
2.271 GHz,-5.335
2.271 GHz,-5.334
2.271 GHz,-5.334
2.272 GHz,-5.333
2.272 GHz,-5.333
2.272 GHz,-5.333
2.272 GHz,-5.332
2.273 GHz,-5.332
2.273 GHz,-5.331
2.273 GHz,-5.331
2.273 GHz,-5.331
2.274 GHz,-5.330
2.274 GHz,-5.330
2.274 GHz,-5.330
2.275 GHz,-5.330
2.275 GHz,-5.329
2.275 GHz,-5.329
2.275 GHz,-5.329
2.276 GHz,-5.328
2.276 GHz,-5.328
2.276 GHz,-5.328
2.277 GHz,-5.327
2.277 GHz,-5.327
2.277 GHz,-5.327
2.277 GHz,-5.326
2.278 GHz,-5.326
2.278 GHz,-5.326
2.278 GHz,-5.325
2.279 GHz,-5.325
2.279 GHz,-5.324
2.279 GHz,-5.324
2.279 GHz,-5.323
2.280 GHz,-5.323
2.280 GHz,-5.322
2.280 GHz,-5.322
2.281 GHz,-5.321
2.281 GHz,-5.321
2.281 GHz,-5.320
2.281 GHz,-5.320
2.282 GHz,-5.319
2.282 GHz,-5.319
2.282 GHz,-5.318
2.283 GHz,-5.317
2.283 GHz,-5.317
2.283 GHz,-5.316
2.283 GHz,-5.315
2.284 GHz,-5.315
2.284 GHz,-5.314
2.284 GHz,-5.313
2.284 GHz,-5.313
2.285 GHz,-5.312
2.285 GHz,-5.311
2.285 GHz,-5.311
2.286 GHz,-5.310
2.286 GHz,-5.309
2.286 GHz,-5.309
2.286 GHz,-5.308
2.287 GHz,-5.307
2.287 GHz,-5.307
2.287 GHz,-5.306
2.288 GHz,-5.305
2.288 GHz,-5.305
2.288 GHz,-5.304
2.288 GHz,-5.303
2.289 GHz,-5.303
2.289 GHz,-5.302
2.289 GHz,-5.301
2.290 GHz,-5.301
2.290 GHz,-5.300
2.290 GHz,-5.299
2.290 GHz,-5.299
2.291 GHz,-5.298
2.291 GHz,-5.298
2.291 GHz,-5.297
2.292 GHz,-5.296
2.292 GHz,-5.296
2.292 GHz,-5.295
2.292 GHz,-5.295
2.293 GHz,-5.294
2.293 GHz,-5.293
2.293 GHz,-5.293
2.293 GHz,-5.292
2.294 GHz,-5.292
2.294 GHz,-5.291
2.294 GHz,-5.290
2.295 GHz,-5.290
2.295 GHz,-5.289
2.295 GHz,-5.289
2.295 GHz,-5.288
2.296 GHz,-5.288
2.296 GHz,-5.287
2.296 GHz,-5.286
2.297 GHz,-5.286
2.297 GHz,-5.285
2.297 GHz,-5.285
2.297 GHz,-5.284
2.298 GHz,-5.284
2.298 GHz,-5.283
2.298 GHz,-5.282
2.299 GHz,-5.282
2.299 GHz,-5.281
2.299 GHz,-5.281
2.299 GHz,-5.280
2.300 GHz,-5.280
2.300 GHz,-5.279
2.300 GHz,-5.279
2.300 GHz,-5.278
2.301 GHz,-5.277
2.301 GHz,-5.277
2.301 GHz,-5.276
2.302 GHz,-5.276
2.302 GHz,-5.275
2.302 GHz,-5.275
2.302 GHz,-5.274
2.303 GHz,-5.274
2.303 GHz,-5.273
2.303 GHz,-5.273
2.304 GHz,-5.272
2.304 GHz,-5.272
2.304 GHz,-5.271
2.304 GHz,-5.270
2.305 GHz,-5.270
2.305 GHz,-5.269
2.305 GHz,-5.269
2.306 GHz,-5.268
2.306 GHz,-5.268
2.306 GHz,-5.267
2.306 GHz,-5.267
2.307 GHz,-5.266
2.307 GHz,-5.266
2.307 GHz,-5.265
2.308 GHz,-5.265
2.308 GHz,-5.264
2.308 GHz,-5.264
2.308 GHz,-5.263
2.309 GHz,-5.263
2.309 GHz,-5.262
2.309 GHz,-5.262
2.309 GHz,-5.261
2.310 GHz,-5.260
2.310 GHz,-5.260
2.310 GHz,-5.259
2.311 GHz,-5.259
2.311 GHz,-5.258
2.311 GHz,-5.258
2.311 GHz,-5.257
2.312 GHz,-5.257
2.312 GHz,-5.256
2.312 GHz,-5.256
2.313 GHz,-5.255
2.313 GHz,-5.254
2.313 GHz,-5.254
2.313 GHz,-5.253
2.314 GHz,-5.253
2.314 GHz,-5.252
2.314 GHz,-5.252
2.315 GHz,-5.251
2.315 GHz,-5.251
2.315 GHz,-5.250
2.315 GHz,-5.249
2.316 GHz,-5.249
2.316 GHz,-5.248
2.316 GHz,-5.248
2.317 GHz,-5.247
2.317 GHz,-5.247
2.317 GHz,-5.246
2.317 GHz,-5.246
2.318 GHz,-5.245
2.318 GHz,-5.245
2.318 GHz,-5.244
2.318 GHz,-5.244
2.319 GHz,-5.243
2.319 GHz,-5.243
2.319 GHz,-5.242
2.320 GHz,-5.242
2.320 GHz,-5.241
2.320 GHz,-5.241
2.320 GHz,-5.240
2.321 GHz,-5.240
2.321 GHz,-5.239
2.321 GHz,-5.239
2.322 GHz,-5.239
2.322 GHz,-5.238
2.322 GHz,-5.238
2.322 GHz,-5.237
2.323 GHz,-5.237
2.323 GHz,-5.237
2.323 GHz,-5.236
2.324 GHz,-5.236
2.324 GHz,-5.236
2.324 GHz,-5.235
2.324 GHz,-5.235
2.325 GHz,-5.235
2.325 GHz,-5.234
2.325 GHz,-5.234
2.326 GHz,-5.234
2.326 GHz,-5.233
2.326 GHz,-5.233
2.326 GHz,-5.233
2.327 GHz,-5.232
2.327 GHz,-5.232
2.327 GHz,-5.231
2.328 GHz,-5.231
2.328 GHz,-5.231
2.328 GHz,-5.230
2.328 GHz,-5.230
2.329 GHz,-5.229
2.329 GHz,-5.229
2.329 GHz,-5.228
2.329 GHz,-5.228
2.330 GHz,-5.227
2.330 GHz,-5.227
2.330 GHz,-5.226
2.331 GHz,-5.226
2.331 GHz,-5.225
2.331 GHz,-5.224
2.331 GHz,-5.224
2.332 GHz,-5.223
2.332 GHz,-5.222
2.332 GHz,-5.222
2.333 GHz,-5.221
2.333 GHz,-5.220
2.333 GHz,-5.219
2.333 GHz,-5.219
2.334 GHz,-5.218
2.334 GHz,-5.217
2.334 GHz,-5.216
2.335 GHz,-5.215
2.335 GHz,-5.215
2.335 GHz,-5.214
2.335 GHz,-5.213
2.336 GHz,-5.212
2.336 GHz,-5.211
2.336 GHz,-5.211
2.337 GHz,-5.210
2.337 GHz,-5.209
2.337 GHz,-5.208
2.337 GHz,-5.208
2.338 GHz,-5.207
2.338 GHz,-5.206
2.338 GHz,-5.206
2.338 GHz,-5.205
2.339 GHz,-5.204
2.339 GHz,-5.204
2.339 GHz,-5.203
2.340 GHz,-5.203
2.340 GHz,-5.202
2.340 GHz,-5.202
2.340 GHz,-5.201
2.341 GHz,-5.201
2.341 GHz,-5.200
2.341 GHz,-5.200
2.342 GHz,-5.199
2.342 GHz,-5.199
2.342 GHz,-5.199
2.342 GHz,-5.198
2.343 GHz,-5.198
2.343 GHz,-5.198
2.343 GHz,-5.198
2.344 GHz,-5.197
2.344 GHz,-5.197
2.344 GHz,-5.197
2.344 GHz,-5.197
2.345 GHz,-5.196
2.345 GHz,-5.196
2.345 GHz,-5.196
2.345 GHz,-5.196
2.346 GHz,-5.196
2.346 GHz,-5.195
2.346 GHz,-5.195
2.347 GHz,-5.195
2.347 GHz,-5.195
2.347 GHz,-5.195
2.347 GHz,-5.194
2.348 GHz,-5.194
2.348 GHz,-5.194
2.348 GHz,-5.193
2.349 GHz,-5.193
2.349 GHz,-5.193
2.349 GHz,-5.193
2.349 GHz,-5.192
2.350 GHz,-5.192
2.350 GHz,-5.191
2.350 GHz,-5.191
2.351 GHz,-5.191
2.351 GHz,-5.190
2.351 GHz,-5.190
2.351 GHz,-5.189
2.352 GHz,-5.189
2.352 GHz,-5.188
2.352 GHz,-5.188
2.353 GHz,-5.187
2.353 GHz,-5.187
2.353 GHz,-5.186
2.353 GHz,-5.186
2.354 GHz,-5.185
2.354 GHz,-5.185
2.354 GHz,-5.184
2.354 GHz,-5.184
2.355 GHz,-5.183
2.355 GHz,-5.183
2.355 GHz,-5.182
2.356 GHz,-5.182
2.356 GHz,-5.181
2.356 GHz,-5.181
2.356 GHz,-5.180
2.357 GHz,-5.180
2.357 GHz,-5.179
2.357 GHz,-5.178
2.358 GHz,-5.178
2.358 GHz,-5.177
2.358 GHz,-5.177
2.358 GHz,-5.176
2.359 GHz,-5.176
2.359 GHz,-5.175
2.359 GHz,-5.175
2.360 GHz,-5.174
2.360 GHz,-5.174
2.360 GHz,-5.173
2.360 GHz,-5.173
2.361 GHz,-5.172
2.361 GHz,-5.172
2.361 GHz,-5.171
2.362 GHz,-5.171
2.362 GHz,-5.170
2.362 GHz,-5.170
2.362 GHz,-5.169
2.363 GHz,-5.169
2.363 GHz,-5.169
2.363 GHz,-5.168
2.364 GHz,-5.168
2.364 GHz,-5.167
2.364 GHz,-5.167
2.364 GHz,-5.166
2.365 GHz,-5.166
2.365 GHz,-5.166
2.365 GHz,-5.165
2.365 GHz,-5.165
2.366 GHz,-5.164
2.366 GHz,-5.164
2.366 GHz,-5.163
2.367 GHz,-5.163
2.367 GHz,-5.162
2.367 GHz,-5.162
2.367 GHz,-5.161
2.368 GHz,-5.161
2.368 GHz,-5.160
2.368 GHz,-5.160
2.369 GHz,-5.159
2.369 GHz,-5.158
2.369 GHz,-5.158
2.369 GHz,-5.157
2.370 GHz,-5.156
2.370 GHz,-5.156
2.370 GHz,-5.155
2.371 GHz,-5.154
2.371 GHz,-5.154
2.371 GHz,-5.153
2.371 GHz,-5.152
2.372 GHz,-5.151
2.372 GHz,-5.151
2.372 GHz,-5.150
2.373 GHz,-5.149
2.373 GHz,-5.148
2.373 GHz,-5.147
2.373 GHz,-5.146
2.374 GHz,-5.145
2.374 GHz,-5.144
2.374 GHz,-5.143
2.374 GHz,-5.142
2.375 GHz,-5.142
2.375 GHz,-5.141
2.375 GHz,-5.140
2.376 GHz,-5.139
2.376 GHz,-5.138
2.376 GHz,-5.137
2.376 GHz,-5.136
2.377 GHz,-5.135
2.377 GHz,-5.134
2.377 GHz,-5.133
2.378 GHz,-5.132
2.378 GHz,-5.131
2.378 GHz,-5.131
2.378 GHz,-5.130
2.379 GHz,-5.129
2.379 GHz,-5.128
2.379 GHz,-5.127
2.380 GHz,-5.126
2.380 GHz,-5.126
2.380 GHz,-5.125
2.380 GHz,-5.124
2.381 GHz,-5.124
2.381 GHz,-5.123
2.381 GHz,-5.122
2.381 GHz,-5.121
2.382 GHz,-5.121
2.382 GHz,-5.120
2.382 GHz,-5.119
2.383 GHz,-5.119
2.383 GHz,-5.118
2.383 GHz,-5.117
2.383 GHz,-5.117
2.384 GHz,-5.116
2.384 GHz,-5.116
2.384 GHz,-5.115
2.385 GHz,-5.114
2.385 GHz,-5.114
2.385 GHz,-5.113
2.385 GHz,-5.113
2.386 GHz,-5.112
2.386 GHz,-5.111
2.386 GHz,-5.111
2.387 GHz,-5.110
2.387 GHz,-5.110
2.387 GHz,-5.109
2.387 GHz,-5.109
2.388 GHz,-5.108
2.388 GHz,-5.108
2.388 GHz,-5.107
2.389 GHz,-5.106
2.389 GHz,-5.106
2.389 GHz,-5.105
2.389 GHz,-5.105
2.390 GHz,-5.104
2.390 GHz,-5.104
2.390 GHz,-5.103
2.390 GHz,-5.103
2.391 GHz,-5.102
2.391 GHz,-5.102
2.391 GHz,-5.101
2.392 GHz,-5.101
2.392 GHz,-5.100
2.392 GHz,-5.099
2.392 GHz,-5.099
2.393 GHz,-5.098
2.393 GHz,-5.098
2.393 GHz,-5.097
2.394 GHz,-5.097
2.394 GHz,-5.096
2.394 GHz,-5.096
2.394 GHz,-5.096
2.395 GHz,-5.095
2.395 GHz,-5.095
2.395 GHz,-5.094
2.396 GHz,-5.094
2.396 GHz,-5.093
2.396 GHz,-5.093
2.396 GHz,-5.092
2.397 GHz,-5.092
2.397 GHz,-5.091
2.397 GHz,-5.091
2.398 GHz,-5.090
2.398 GHz,-5.090
2.398 GHz,-5.090
2.398 GHz,-5.089
2.399 GHz,-5.089
2.399 GHz,-5.088
2.399 GHz,-5.088
2.400 GHz,-5.087
2.400 GHz,-5.087
2.400 GHz,-5.087
2.400 GHz,-5.086
2.401 GHz,-5.086
2.401 GHz,-5.085
2.401 GHz,-5.085
2.401 GHz,-5.085
2.402 GHz,-5.084
2.402 GHz,-5.084
2.402 GHz,-5.084
2.403 GHz,-5.083
2.403 GHz,-5.083
2.403 GHz,-5.083
2.403 GHz,-5.082
2.404 GHz,-5.082
2.404 GHz,-5.082
2.404 GHz,-5.082
2.405 GHz,-5.081
2.405 GHz,-5.081
2.405 GHz,-5.081
2.405 GHz,-5.080
2.406 GHz,-5.080
2.406 GHz,-5.080
2.406 GHz,-5.080
2.407 GHz,-5.079
2.407 GHz,-5.079
2.407 GHz,-5.079
2.407 GHz,-5.078
2.408 GHz,-5.078
2.408 GHz,-5.077
2.408 GHz,-5.077
2.409 GHz,-5.077
2.409 GHz,-5.076
